time;copter_roll_angle;kd;ki;kp;REF_ROLL_ANGLE;
13,223;-31,0625;12;0,000009999999747378752;2,5;0;
13,226;-31,0625;12;0,000009999999747378752;2,5;0;
13,228;-31,0625;12;0,000009999999747378752;2,5;0;
13,231;-31,0625;12;0,000009999999747378752;2,5;0;
13,234;-31,0625;12;0,000009999999747378752;2,5;0;
13,236;-31,0625;12;0,000009999999747378752;2,5;0;
13,239;-31,0625;12;0,000009999999747378752;2,5;0;
13,241;-31,0625;12;0,000009999999747378752;2,5;0;
13,244;-31,0625;12;0,000009999999747378752;2,5;0;
13,246;-31,0625;12;0,000009999999747378752;2,5;0;
13,249;-31,0625;12;0,000009999999747378752;2,5;0;
13,251;-31,0625;12;0,000009999999747378752;2,5;0;
13,253;-31,0625;12;0,000009999999747378752;2,5;0;
13,256;-31,0625;12;0,000009999999747378752;2,5;0;
13,258;-31,0625;12;0,000009999999747378752;2,5;0;
13,261;-31,0625;12;0,000009999999747378752;2,5;0;
13,264;-31,0625;12;0,000009999999747378752;2,5;0;
13,267;-31,0625;12;0,000009999999747378752;2,5;0;
13,27;-31,0625;12;0,000009999999747378752;2,5;0;
13,273;-31,0625;12;0,000009999999747378752;2,5;0;
13,275;-31,0625;12;0,000009999999747378752;2,5;0;
13,278;-31,0625;12;0,000009999999747378752;2,5;0;
13,28;-31,0625;12;0,000009999999747378752;2,5;0;
13,283;-31,0625;12;0,000009999999747378752;2,5;0;
13,286;-31,0625;12;0,000009999999747378752;2,5;0;
13,288;-31,0625;12;0,000009999999747378752;2,5;0;
13,291;-31,0625;12;0,000009999999747378752;2,5;0;
13,293;-31,0625;12;0,000009999999747378752;2,5;0;
13,296;-31,0625;12;0,000009999999747378752;2,5;0;
13,299;-31,0625;12;0,000009999999747378752;2,5;0;
13,302;-31,0625;12;0,000009999999747378752;2,5;0;
13,304;-31,0625;12;0,000009999999747378752;2,5;0;
13,306;-31,0625;12;0,000009999999747378752;2,5;0;
13,309;-31,0625;12;0,000009999999747378752;2,5;0;
13,311;-31,0625;12;0,000009999999747378752;2,5;0;
13,314;-31,0625;12;0,000009999999747378752;2,5;0;
13,317;-31,0625;12;0,000009999999747378752;2,5;0;
13,32;-31,0625;12;0,000009999999747378752;2,5;0;
13,322;-31,0625;12;0,000009999999747378752;2,5;0;
13,325;-31,0625;12;0,000009999999747378752;2,5;0;
13,327;-31,0625;12;0,000009999999747378752;2,5;0;
13,33;-31,0625;12;0,000009999999747378752;2,5;0;
13,333;-31,0625;12;0,000009999999747378752;2,5;0;
13,335;-31,0625;12;0,000009999999747378752;2,5;0;
13,338;-31,0625;12;0,000009999999747378752;2,5;0;
13,34;-31,0625;12;0,000009999999747378752;2,5;0;
13,342;-31,0625;12;0,000009999999747378752;2,5;0;
13,345;-31,0625;12;0,000009999999747378752;2,5;0;
13,348;-31,0625;12;0,000009999999747378752;2,5;0;
13,35;-31,0625;12;0,000009999999747378752;2,5;0;
13,353;-31,0625;12;0,000009999999747378752;2,5;0;
13,356;-31,0625;12;0,000009999999747378752;2,5;0;
13,359;-31,0625;12;0,000009999999747378752;2,5;0;
13,361;-31,0625;12;0,000009999999747378752;2,5;0;
13,364;-31,0625;12;0,000009999999747378752;2,5;0;
13,367;-31,0625;12;0,000009999999747378752;2,5;0;
13,37;-31,0625;12;0,000009999999747378752;2,5;0;
13,373;-31,0625;12;0,000009999999747378752;2,5;0;
13,375;-31,0625;12;0,000009999999747378752;2,5;0;
13,378;-31,0625;12;0,000009999999747378752;2,5;0;
13,38;-31,0625;12;0,000009999999747378752;2,5;0;
13,383;-31,0625;12;0,000009999999747378752;2,5;0;
13,386;-31,0625;12;0,000009999999747378752;2,5;0;
13,388;-31,0625;12;0,000009999999747378752;2,5;0;
13,391;-31,0625;12;0,000009999999747378752;2,5;0;
13,393;-31,0625;12;0,000009999999747378752;2,5;0;
13,396;-31,0625;12;0,000009999999747378752;2,5;0;
13,399;-31,0625;12;0,000009999999747378752;2,5;0;
13,402;-31,0625;12;0,000009999999747378752;2,5;0;
13,404;-31,0625;12;0,000009999999747378752;2,5;0;
13,407;-31,0625;12;0,000009999999747378752;2,5;0;
13,409;-31,0625;12;0,000009999999747378752;2,5;0;
13,412;-31,0625;12;0,000009999999747378752;2,5;0;
13,415;-31,0625;12;0,000009999999747378752;2,5;0;
13,418;-31,0625;12;0,000009999999747378752;2,5;0;
13,42;-31,0625;12;0,000009999999747378752;2,5;0;
13,423;-31,0625;12;0,000009999999747378752;2,5;0;
13,425;-31,0625;12;0,000009999999747378752;2,5;0;
13,428;-31,0625;12;0,000009999999747378752;2,5;0;
13,431;-31,0625;12;0,000009999999747378752;2,5;0;
13,434;-31,0625;12;0,000009999999747378752;2,5;0;
13,437;-31,0625;12;0,000009999999747378752;2,5;0;
13,439;-31,0625;12;0,000009999999747378752;2,5;0;
13,442;-31,0625;12;0,000009999999747378752;2,5;0;
13,445;-31,0625;12;0,000009999999747378752;2,5;0;
13,447;-31,0625;12;0,000009999999747378752;2,5;0;
13,45;-31,0625;12;0,000009999999747378752;2,5;0;
13,453;-31,0625;12;0,000009999999747378752;2,5;0;
13,455;-31,0625;12;0,000009999999747378752;2,5;0;
13,458;-31,0625;12;0,000009999999747378752;2,5;0;
13,46;-31,0625;12;0,000009999999747378752;2,5;0;
13,463;-31,0625;12;0,000009999999747378752;2,5;0;
13,466;-31,0625;12;0,000009999999747378752;2,5;0;
13,469;-31,0625;12;0,000009999999747378752;2,5;0;
13,471;-31,0625;12;0,000009999999747378752;2,5;0;
13,474;-31,0625;12;0,000009999999747378752;2,5;0;
13,476;-31,0625;12;0,000009999999747378752;2,5;0;
13,478;-31,0625;12;0,000009999999747378752;2,5;0;
13,48;-31,0625;12;0,000009999999747378752;2,5;0;
13,484;-31,0625;12;0,000009999999747378752;2,5;0;
13,486;-31,0625;12;0,000009999999747378752;2,5;0;
13,489;-31,0625;12;0,000009999999747378752;2,5;0;
13,491;-31,0625;12;0,000009999999747378752;2,5;0;
13,494;-31,0625;12;0,000009999999747378752;2,5;0;
13,496;-31,0625;12;0,000009999999747378752;2,5;0;
13,499;-31,0625;12;0,000009999999747378752;2,5;0;
13,502;-31,0625;12;0,000009999999747378752;2,5;0;
13,504;-31,0625;12;0,000009999999747378752;2,5;0;
13,507;-31,0625;12;0,000009999999747378752;2,5;0;
13,509;-31,0625;12;0,000009999999747378752;2,5;0;
13,512;-31,0625;12;0,000009999999747378752;2,5;0;
13,514;-31,0625;12;0,000009999999747378752;2,5;0;
13,517;-31,0625;12;0,000009999999747378752;2,5;0;
13,52;-31,0625;12;0,000009999999747378752;2,5;0;
13,522;-31,0625;12;0,000009999999747378752;2,5;0;
13,525;-31,0625;12;0,000009999999747378752;2,5;0;
13,528;-31,0625;12;0,000009999999747378752;2,5;0;
13,53;-31,0625;12;0,000009999999747378752;2,5;0;
13,533;-31,0625;12;0,000009999999747378752;2,5;0;
13,536;-31,0625;12;0,000009999999747378752;2,5;0;
13,538;-31,0625;12;0,000009999999747378752;2,5;0;
13,541;-31,0625;12;0,000009999999747378752;2,5;0;
13,543;-31,0625;12;0,000009999999747378752;2,5;0;
13,546;-31,0625;12;0,000009999999747378752;2,5;0;
13,549;-31,0625;12;0,000009999999747378752;2,5;0;
13,551;-31,0625;12;0,000009999999747378752;2,5;0;
13,554;-31,0625;12;0,000009999999747378752;2,5;0;
13,557;-31,0625;12;0,000009999999747378752;2,5;0;
13,559;-31,0625;12;0,000009999999747378752;2,5;0;
13,561;-31,0625;12;0,000009999999747378752;2,5;0;
13,565;-31,0625;12;0,000009999999747378752;2,5;0;
13,567;-31,0625;12;0,000009999999747378752;2,5;0;
13,57;-31,0625;12;0,000009999999747378752;2,5;0;
13,573;-31,0625;12;0,000009999999747378752;2,5;0;
13,575;-31,0625;12;0,000009999999747378752;2,5;0;
13,577;-31,0625;12;0,000009999999747378752;2,5;0;
13,581;-31,0625;12;0,000009999999747378752;2,5;0;
13,584;-31,0625;12;0,000009999999747378752;2,5;0;
13,586;-31,0625;12;0,000009999999747378752;2,5;0;
13,589;-31,0625;12;0,000009999999747378752;2,5;0;
13,591;-31,0625;12;0,000009999999747378752;2,5;0;
13,594;-31,0625;12;0,000009999999747378752;2,5;0;
13,596;-31,0625;12;0,000009999999747378752;2,5;0;
13,599;-31,0625;12;0,000009999999747378752;2,5;0;
13,602;-31,0625;12;0,000009999999747378752;2,5;0;
13,605;-31,0625;12;0,000009999999747378752;2,5;0;
13,607;-31,0625;12;0,000009999999747378752;2,5;0;
13,61;-31,0625;12;0,000009999999747378752;2,5;0;
13,612;-31,0625;12;0,000009999999747378752;2,5;0;
13,615;-31,0625;12;0,000009999999747378752;2,5;0;
13,618;-31,0625;12;0,000009999999747378752;2,5;0;
13,621;-31,0625;12;0,000009999999747378752;2,5;0;
13,623;-31,0625;12;0,000009999999747378752;2,5;0;
13,626;-31,0625;12;0,000009999999747378752;2,5;0;
13,628;-31,0625;12;0,000009999999747378752;2,5;0;
13,631;-31,0625;12;0,000009999999747378752;2,5;0;
13,634;-31,0625;12;0,000009999999747378752;2,5;0;
13,636;-31,0625;12;0,000009999999747378752;2,5;0;
13,639;-31,0625;12;0,000009999999747378752;2,5;0;
13,641;-31,0625;12;0,000009999999747378752;2,5;0;
13,644;-31,0625;12;0,000009999999747378752;2,5;0;
13,646;-31,0625;12;0,000009999999747378752;2,5;0;
13,649;-31,0625;12;0,000009999999747378752;2,5;0;
13,652;-31,0625;12;0,000009999999747378752;2,5;0;
13,654;-31,0625;12;0,000009999999747378752;2,5;0;
13,656;-31,0625;12;0,000009999999747378752;2,5;0;
13,659;-31,0625;12;0,000009999999747378752;2,5;0;
13,661;-31,0625;12;0,000009999999747378752;2,5;0;
13,664;-31,0625;12;0,000009999999747378752;2,5;0;
13,667;-31,0625;12;0,000009999999747378752;2,5;0;
13,669;-31,0625;12;0,000009999999747378752;2,5;0;
13,672;-31,0625;12;0,000009999999747378752;2,5;0;
13,674;-31,0625;12;0,000009999999747378752;2,5;0;
13,677;-31,0625;12;0,000009999999747378752;2,5;0;
13,679;-31,0625;12;0,000009999999747378752;2,5;0;
13,682;-31,0625;12;0,000009999999747378752;2,5;0;
13,685;-31,0625;12;0,000009999999747378752;2,5;0;
13,687;-31,0625;12;0,000009999999747378752;2,5;0;
13,69;-31,0625;12;0,000009999999747378752;2,5;0;
13,693;-31,0625;12;0,000009999999747378752;2,5;0;
13,695;-31,0625;12;0,000009999999747378752;2,5;0;
13,698;-31,0625;12;0,000009999999747378752;2,5;0;
13,701;-31,0625;12;0,000009999999747378752;2,5;0;
13,704;-31,0625;12;0,000009999999747378752;2,5;0;
13,706;-31,0625;12;0,000009999999747378752;2,5;0;
13,709;-31,0625;12;0,000009999999747378752;2,5;0;
13,711;-31,0625;12;0,000009999999747378752;2,5;0;
13,714;-31,0625;12;0,000009999999747378752;2,5;0;
13,717;-31,0625;12;0,000009999999747378752;2,5;0;
13,719;-31,0625;12;0,000009999999747378752;2,5;0;
13,722;-31,0625;12;0,000009999999747378752;2,5;0;
13,725;-31,0625;12;0,000009999999747378752;2,5;0;
13,727;-31,0625;12;0,000009999999747378752;2,5;0;
13,73;-31,0625;12;0,000009999999747378752;2,5;0;
13,733;-31,0625;12;0,000009999999747378752;2,5;0;
13,735;-31,0625;12;0,000009999999747378752;2,5;0;
13,738;-31,0625;12;0,000009999999747378752;2,5;0;
13,74;-31,0625;12;0,000009999999747378752;2,5;0;
13,742;-31,0625;12;0,000009999999747378752;2,5;0;
13,745;-31,0625;12;0,000009999999747378752;2,5;0;
13,747;-31,0625;12;0,000009999999747378752;2,5;0;
13,75;-31,0625;12;0,000009999999747378752;2,5;0;
13,753;-31,0625;12;0,000009999999747378752;2,5;0;
13,755;-31,0625;12;0,000009999999747378752;2,5;0;
13,758;-31,0625;12;0,000009999999747378752;2,5;0;
13,76;-31,0625;12;0,000009999999747378752;2,5;0;
13,763;-31,0625;12;0,000009999999747378752;2,5;0;
13,766;-31,0625;12;0,000009999999747378752;2,5;0;
13,768;-31,0625;12;0,000009999999747378752;2,5;0;
13,771;-31,0625;12;0,000009999999747378752;2,5;0;
13,774;-31,0625;12;0,000009999999747378752;2,5;0;
13,776;-31,0625;12;0,000009999999747378752;2,5;0;
13,779;-31,0625;12;0,000009999999747378752;2,5;0;
13,782;-31,0625;12;0,000009999999747378752;2,5;0;
13,784;-31,0625;12;0,000009999999747378752;2,5;0;
13,787;-31,0625;12;0,000009999999747378752;2,5;0;
13,79;-31,0625;12;0,000009999999747378752;2,5;0;
13,793;-31,0625;12;0,000009999999747378752;2,5;0;
13,795;-31,0625;12;0,000009999999747378752;2,5;0;
13,798;-31,0625;12;0,000009999999747378752;2,5;0;
13,801;-31,0625;12;0,000009999999747378752;2,5;0;
13,804;-31,0625;12;0,000009999999747378752;2,5;0;
13,806;-31,0625;12;0,000009999999747378752;2,5;0;
13,809;-31,0625;12;0,000009999999747378752;2,5;0;
13,811;-31,0625;12;0,000009999999747378752;2,5;0;
13,814;-31,0625;12;0,000009999999747378752;2,5;0;
13,817;-31,0625;12;0,000009999999747378752;2,5;0;
13,82;-31,0625;12;0,000009999999747378752;2,5;0;
13,823;-31,0625;12;0,000009999999747378752;2,5;0;
13,826;-31,0625;12;0,000009999999747378752;2,5;0;
13,828;-31,0625;12;0,000009999999747378752;2,5;0;
13,83;-31,0625;12;0,000009999999747378752;2,5;0;
13,833;-31,0625;12;0,000009999999747378752;2,5;0;
13,836;-31,0625;12;0,000009999999747378752;2,5;0;
13,838;-31,0625;12;0,000009999999747378752;2,5;0;
13,841;-31,0625;12;0,000009999999747378752;2,5;0;
13,843;-31,0625;12;0,000009999999747378752;2,5;0;
13,846;-31,0625;12;0,000009999999747378752;2,5;0;
13,849;-31,0625;12;0,000009999999747378752;2,5;0;
13,852;-31,0625;12;0,000009999999747378752;2,5;0;
13,855;-31,0625;12;0,000009999999747378752;2,5;0;
13,857;-31,0625;12;0,000009999999747378752;2,5;0;
13,86;-31,0625;12;0,000009999999747378752;2,5;0;
13,862;-31,0625;12;0,000009999999747378752;2,5;0;
13,865;-31,0625;12;0,000009999999747378752;2,5;0;
13,868;-31,0625;12;0,000009999999747378752;2,5;0;
13,871;-31,0625;12;0,000009999999747378752;2,5;0;
13,873;-31,0625;12;0,000009999999747378752;2,5;0;
13,876;-31,0625;12;0,000009999999747378752;2,5;0;
13,878;-31,0625;12;0,000009999999747378752;2,5;0;
13,881;-31,0625;12;0,000009999999747378752;2,5;0;
13,884;-31,0625;12;0,000009999999747378752;2,5;0;
13,887;-31,0625;12;0,000009999999747378752;2,5;0;
13,889;-31,0625;12;0,000009999999747378752;2,5;0;
13,892;-31,0625;12;0,000009999999747378752;2,5;0;
13,894;-31,0625;12;0,000009999999747378752;2,5;0;
13,897;-31,0625;12;0,000009999999747378752;2,5;0;
13,9;-31,0625;12;0,000009999999747378752;2,5;0;
13,903;-31,0625;12;0,000009999999747378752;2,5;0;
13,905;-31,0625;12;0,000009999999747378752;2,5;0;
13,908;-31,0625;12;0,000009999999747378752;2,5;0;
13,91;-31,0625;12;0,000009999999747378752;2,5;0;
13,913;-31,0625;12;0,000009999999747378752;2,5;0;
13,916;-31,0625;12;0,000009999999747378752;2,5;0;
13,919;-31,0625;12;0,000009999999747378752;2,5;0;
13,921;-31,0625;12;0,000009999999747378752;2,5;0;
13,924;-31,0625;12;0,000009999999747378752;2,5;0;
13,927;-31,0625;12;0,000009999999747378752;2,5;0;
13,929;-31,0625;12;0,000009999999747378752;2,5;0;
13,932;-31,0625;12;0,000009999999747378752;2,5;0;
13,935;-31,0625;12;0,000009999999747378752;2,5;0;
13,937;-31,0625;12;0,000009999999747378752;2,5;0;
13,94;-31,0625;12;0,000009999999747378752;2,5;0;
13,942;-31,0625;12;0,000009999999747378752;2,5;0;
13,945;-31,0625;12;0,000009999999747378752;2,5;0;
13,947;-31,0625;12;0,000009999999747378752;2,5;0;
13,951;-31,0625;12;0,000009999999747378752;2,5;0;
13,953;-31,0625;12;0,000009999999747378752;2,5;0;
13,956;-31,0625;12;0,000009999999747378752;2,5;0;
13,958;-31,0625;12;0,000009999999747378752;2,5;0;
13,961;-31,0625;12;0,000009999999747378752;2,5;0;
13,963;-31,0625;12;0,000009999999747378752;2,5;0;
13,966;-31,0625;12;0,000009999999747378752;2,5;0;
13,969;-31,0625;12;0,000009999999747378752;2,5;0;
13,971;-31,0625;12;0,000009999999747378752;2,5;0;
13,974;-31,0625;12;0,000009999999747378752;2,5;0;
13,977;-31,0625;12;0,000009999999747378752;2,5;0;
13,979;-31,0625;12;0,000009999999747378752;2,5;0;
13,982;-31,0625;12;0,000009999999747378752;2,5;0;
13,985;-31,0625;12;0,000009999999747378752;2,5;0;
13,988;-31,0625;12;0,000009999999747378752;2,5;0;
13,99;-31,0625;12;0,000009999999747378752;2,5;0;
13,993;-31,0625;12;0,000009999999747378752;2,5;0;
13,995;-31,0625;12;0,000009999999747378752;2,5;0;
13,998;-31,0625;12;0,000009999999747378752;2,5;0;
14,001;-31,0625;12;0,000009999999747378752;2,5;0;
14,003;-31,0625;12;0,000009999999747378752;2,5;0;
14,006;-31,0625;12;0,000009999999747378752;2,5;0;
14,009;-31,0625;12;0,000009999999747378752;2,5;0;
14,011;-31,0625;12;0,000009999999747378752;2,5;0;
14,014;-31,0625;12;0,000009999999747378752;2,5;0;
14,017;-31,0625;12;0,000009999999747378752;2,5;0;
14,019;-31,0625;12;0,000009999999747378752;2,5;0;
14,022;-31,0625;12;0,000009999999747378752;2,5;0;
14,025;-31,0625;12;0,000009999999747378752;2,5;0;
14,027;-31,0625;12;0,000009999999747378752;2,5;0;
14,03;-31,0625;12;0,000009999999747378752;2,5;0;
14,033;-31,0625;12;0,000009999999747378752;2,5;0;
14,036;-31,0625;12;0,000009999999747378752;2,5;0;
14,039;-31,0625;12;0,000009999999747378752;2,5;0;
14,042;-31,0625;12;0,000009999999747378752;2,5;0;
14,044;-31,0625;12;0,000009999999747378752;2,5;0;
14,047;-31,0625;12;0,000009999999747378752;2,5;0;
14,05;-31,0625;12;0,000009999999747378752;2,5;0;
14,053;-31,0625;12;0,000009999999747378752;2,5;0;
14,055;-31,0625;12;0,000009999999747378752;2,5;0;
14,058;-31,0625;12;0,000009999999747378752;2,5;0;
14,06;-31,0625;12;0,000009999999747378752;2,5;0;
14,063;-31,0625;12;0,000009999999747378752;2,5;0;
14,065;-31,0625;12;0,000009999999747378752;2,5;0;
14,068;-31,0625;12;0,000009999999747378752;2,5;0;
14,071;-31,0625;12;0,000009999999747378752;2,5;0;
14,073;-31,0625;12;0,000009999999747378752;2,5;0;
14,077;-31,0625;12;0,000009999999747378752;2,5;0;
14,079;-31,0625;12;0,000009999999747378752;2,5;0;
14,082;-31,0625;12;0,000009999999747378752;2,5;0;
14,084;-31,0625;12;0,000009999999747378752;2,5;0;
14,087;-31,0625;12;0,000009999999747378752;2,5;0;
14,09;-31,0625;12;0,000009999999747378752;2,5;0;
14,092;-31,0625;12;0,000009999999747378752;2,5;0;
14,095;-31,0625;12;0,000009999999747378752;2,5;0;
14,097;-31,0625;12;0,000009999999747378752;2,5;0;
14,1;-31,0625;12;0,000009999999747378752;2,5;0;
14,102;-31,0625;12;0,000009999999747378752;2,5;0;
14,105;-31,0625;12;0,000009999999747378752;2,5;0;
14,107;-31,0625;12;0,000009999999747378752;2,5;0;
14,11;-31,0625;12;0,000009999999747378752;2,5;0;
14,112;-31,0625;12;0,000009999999747378752;2,5;0;
14,115;-31,0625;12;0,000009999999747378752;2,5;0;
14,118;-31,0625;12;0,000009999999747378752;2,5;0;
14,12;-31,0625;12;0,000009999999747378752;2,5;0;
14,123;-31,0625;12;0,000009999999747378752;2,5;0;
14,125;-31,0625;12;0,000009999999747378752;2,5;0;
14,128;-31,0625;12;0,000009999999747378752;2,5;0;
14,131;-31,0625;12;0,000009999999747378752;2,5;0;
14,134;-31,0625;12;0,000009999999747378752;2,5;0;
14,137;-31,0625;12;0,000009999999747378752;2,5;0;
14,139;-31,0625;12;0,000009999999747378752;2,5;0;
14,142;-31,0625;12;0,000009999999747378752;2,5;0;
14,144;-31,0625;12;0,000009999999747378752;2,5;0;
14,147;-31,0625;12;0,000009999999747378752;2,5;0;
14,15;-31,0625;12;0,000009999999747378752;2,5;0;
14,152;-31,0625;12;0,000009999999747378752;2,5;0;
14,155;-31,0625;12;0,000009999999747378752;2,5;0;
14,157;-31,0625;12;0,000009999999747378752;2,5;0;
14,16;-31,0625;12;0,000009999999747378752;2,5;0;
14,162;-31,0625;12;0,000009999999747378752;2,5;0;
14,165;-31,0625;12;0,000009999999747378752;2,5;0;
14,168;-31,0625;12;0,000009999999747378752;2,5;0;
14,17;-31,0625;12;0,000009999999747378752;2,5;0;
14,173;-31,0625;12;0,000009999999747378752;2,5;0;
14,175;-31,0625;12;0,000009999999747378752;2,5;0;
14,178;-31,0625;12;0,000009999999747378752;2,5;0;
14,18;-31,0625;12;0,000009999999747378752;2,5;0;
14,183;-31,0625;12;0,000009999999747378752;2,5;0;
14,186;-31,0625;12;0,000009999999747378752;2,5;0;
14,189;-31,0625;12;0,000009999999747378752;2,5;0;
14,192;-31,0625;12;0,000009999999747378752;2,5;0;
14,194;-31,0625;12;0,000009999999747378752;2,5;0;
14,197;-31,0625;12;0,000009999999747378752;2,5;0;
14,2;-31,0625;12;0,000009999999747378752;2,5;0;
14,202;-31,0625;12;0,000009999999747378752;2,5;0;
14,205;-31,0625;12;0,000009999999747378752;2,5;0;
14,208;-31,0625;12;0,000009999999747378752;2,5;0;
14,21;-31,0625;12;0,000009999999747378752;2,5;0;
14,213;-31,0625;12;0,000009999999747378752;2,5;0;
14,216;-31,0625;12;0,000009999999747378752;2,5;0;
14,219;-31,0625;12;0,000009999999747378752;2,5;0;
14,221;-31,0625;12;0,000009999999747378752;2,5;0;
14,224;-31,0625;12;0,000009999999747378752;2,5;0;
14,226;-31,0625;12;0,000009999999747378752;2,5;0;
14,229;-31,0625;12;0,000009999999747378752;2,5;0;
14,232;-31,0625;12;0,000009999999747378752;2,5;0;
14,235;-31,0625;12;0,000009999999747378752;2,5;0;
14,237;-31,0625;12;0,000009999999747378752;2,5;0;
14,24;-31,0625;12;0,000009999999747378752;2,5;0;
14,242;-31,0625;12;0,000009999999747378752;2,5;0;
14,245;-31,0625;12;0,000009999999747378752;2,5;0;
14,247;-31,0625;12;0,000009999999747378752;2,5;0;
14,25;-31,0625;12;0,000009999999747378752;2,5;0;
14,253;-31,0625;12;0,000009999999747378752;2,5;0;
14,255;-31,0625;12;0,000009999999747378752;2,5;0;
14,258;-31,0625;12;0,000009999999747378752;2,5;0;
14,26;-31,0625;12;0,000009999999747378752;2,5;0;
14,263;-31,0625;12;0,000009999999747378752;2,5;0;
14,265;-31,0625;12;0,000009999999747378752;2,5;0;
14,268;-31,0625;12;0,000009999999747378752;2,5;0;
14,271;-31,0625;12;0,000009999999747378752;2,5;0;
14,273;-31,0625;12;0,000009999999747378752;2,5;0;
14,276;-31,0625;12;0,000009999999747378752;2,5;0;
14,278;-31,0625;12;0,000009999999747378752;2,5;0;
14,281;-31,0625;12;0,000009999999747378752;2,5;0;
14,284;-31,0625;12;0,000009999999747378752;2,5;0;
14,286;-31,0625;12;0,000009999999747378752;2,5;0;
14,288;-31,0625;12;0,000009999999747378752;2,5;0;
14,291;-31,0625;12;0,000009999999747378752;2,5;0;
14,294;-31,0625;12;0,000009999999747378752;2,5;0;
14,296;-31,0625;12;0,000009999999747378752;2,5;0;
14,298;-31,0625;12;0,000009999999747378752;2,5;0;
14,301;-31,0625;12;0,000009999999747378752;2,5;0;
14,304;-31,0625;12;0,000009999999747378752;2,5;0;
14,307;-31,0625;12;0,000009999999747378752;2,5;0;
14,309;-31,0625;12;0,000009999999747378752;2,5;0;
14,312;-31,0625;12;0,000009999999747378752;2,5;0;
14,314;-31,0625;12;0,000009999999747378752;2,5;0;
14,317;-31,0625;12;0,000009999999747378752;2,5;0;
14,32;-31,0625;12;0,000009999999747378752;2,5;0;
14,323;-31,0625;12;0,000009999999747378752;2,5;0;
14,325;-31,0625;12;0,000009999999747378752;2,5;0;
14,328;-31,0625;12;0,000009999999747378752;2,5;0;
14,33;-31,0625;12;0,000009999999747378752;2,5;0;
14,333;-31,0625;12;0,000009999999747378752;2,5;0;
14,337;-31,0625;12;0,000009999999747378752;2,5;0;
14,339;-31,0625;12;0,000009999999747378752;2,5;0;
14,342;-31,0625;12;0,000009999999747378752;2,5;0;
14,344;-31,0625;12;0,000009999999747378752;2,5;0;
14,347;-31,0625;12;0,000009999999747378752;2,5;0;
14,35;-31,0625;12;0,000009999999747378752;2,5;0;
14,353;-31,0625;12;0,000009999999747378752;2,5;0;
14,355;-31,0625;12;0,000009999999747378752;2,5;0;
14,358;-31,0625;12;0,000009999999747378752;2,5;0;
14,36;-31,0625;12;0,000009999999747378752;2,5;0;
14,363;-31,0625;12;0,000009999999747378752;2,5;0;
14,366;-31,0625;12;0,000009999999747378752;2,5;0;
14,369;-31,0625;12;0,000009999999747378752;2,5;0;
14,372;-31,0625;12;0,000009999999747378752;2,5;0;
14,375;-31,0625;12;0,000009999999747378752;2,5;0;
14,377;-31,0625;12;0,000009999999747378752;2,5;0;
14,38;-31,0625;12;0,000009999999747378752;2,5;0;
14,384;-31,0625;12;0,000009999999747378752;2,5;0;
14,387;-31,0625;12;0,000009999999747378752;2,5;0;
14,39;-31,0625;12;0,000009999999747378752;2,5;0;
14,393;-31,0625;12;0,000009999999747378752;2,5;0;
14,396;-31,0625;12;0,000009999999747378752;2,5;0;
14,399;-31,0625;12;0,000009999999747378752;2,5;0;
14,402;-31,0625;12;0,000009999999747378752;2,5;0;
14,404;-31,0625;12;0,000009999999747378752;2,5;0;
14,407;-31,0625;12;0,000009999999747378752;2,5;0;
14,41;-31,0625;12;0,000009999999747378752;2,5;0;
14,413;-31,0625;12;0,000009999999747378752;2,5;0;
14,416;-31,0625;12;0,000009999999747378752;2,5;0;
14,419;-31,0625;12;0,000009999999747378752;2,5;0;
14,422;-31,0625;12;0,000009999999747378752;2,5;0;
14,424;-31,0625;12;0,000009999999747378752;2,5;0;
14,427;-31,0625;12;0,000009999999747378752;2,5;0;
14,43;-31,0625;12;0,000009999999747378752;2,5;0;
14,433;-31,0625;12;0,000009999999747378752;2,5;0;
14,436;-31,0625;12;0,000009999999747378752;2,5;0;
14,439;-31,0625;12;0,000009999999747378752;2,5;0;
14,442;-31,0625;12;0,000009999999747378752;2,5;0;
14,445;-31,0625;12;0,000009999999747378752;2,5;0;
14,448;-31,0625;12;0,000009999999747378752;2,5;0;
14,451;-31,0625;12;0,000009999999747378752;2,5;0;
14,455;-31,0625;12;0,000009999999747378752;2,5;0;
14,457;-31,0625;12;0,000009999999747378752;2,5;0;
14,46;-31,0625;12;0,000009999999747378752;2,5;0;
14,463;-31,0625;12;0,000009999999747378752;2,5;0;
14,466;-31,0625;12;0,000009999999747378752;2,5;0;
14,469;-31,0625;12;0,000009999999747378752;2,5;0;
14,472;-31,0625;12;0,000009999999747378752;2,5;0;
14,476;-31,0625;12;0,000009999999747378752;2,5;0;
14,478;-31,0625;12;0,000009999999747378752;2,5;0;
14,481;-31,0625;12;0,000009999999747378752;2,5;0;
14,484;-31,0625;12;0,000009999999747378752;2,5;0;
14,487;-31,0625;12;0,000009999999747378752;2,5;0;
14,49;-31,0625;12;0,000009999999747378752;2,5;0;
14,493;-31,0625;12;0,000009999999747378752;2,5;0;
14,496;-31,0625;12;0,000009999999747378752;2,5;0;
14,499;-31,0625;12;0,000009999999747378752;2,5;0;
14,502;-31,0625;12;0,000009999999747378752;2,5;0;
14,504;-31,0625;12;0,000009999999747378752;2,5;0;
