time;copter_pitch_angle;copter_pitch_angle_kal;copter_pitch_angle_komp;copter_roll_angle;copter_roll_angle_kal;copter_roll_angle_komp;speed_test;
22,419;-1,25;-1,2130615711212158;-1,1982582807540894;-31,375;-31,380762100219727;-31,405282974243164;100;
22,421;-1,25;-1,2071655988693237;-1,1905957460403442;-31,375;-31,399656295776367;-31,41864585876465;100;
22,424;-1,25;-1,2071655988693237;-1,1905957460403442;-31,375;-31,399656295776367;-31,41864585876465;100;
22,426;-1,25;-1,2071655988693237;-1,1905957460403442;-31,375;-31,399656295776367;-31,41864585876465;100;
22,429;-1,25;-1,2071655988693237;-1,1905957460403442;-31,375;-31,399656295776367;-31,41864585876465;100;
22,431;-1,25;-1,2071655988693237;-1,1905957460403442;-31,375;-31,399656295776367;-31,41864585876465;100;
22,433;-1,25;-1,2039920091629028;-1,1909816265106201;-31,375;-31,41359519958496;-31,426605224609375;100;
22,436;-1,25;-1,2039920091629028;-1,1909816265106201;-31,375;-31,41359519958496;-31,426605224609375;100;
22,438;-1,25;-1,2039920091629028;-1,1909816265106201;-31,375;-31,41359519958496;-31,426605224609375;100;
22,44;-1,25;-1,2039920091629028;-1,1909816265106201;-31,375;-31,41359519958496;-31,426605224609375;100;
22,443;-1,25;-1,2039920091629028;-1,1909816265106201;-31,375;-31,41359519958496;-31,426605224609375;100;
22,445;-1,25;-1,200247049331665;-1,1931465864181519;-31,375;-31,40452766418457;-31,41969871520996;100;
22,447;-1,25;-1,200247049331665;-1,1931465864181519;-31,375;-31,40452766418457;-31,41969871520996;100;
22,45;-1,25;-1,200247049331665;-1,1931465864181519;-31,375;-31,40452766418457;-31,41969871520996;100;
22,453;-1,25;-1,203840970993042;-1,200055480003357;-31,375;-31,371322631835938;-31,397010803222656;100;
22,455;-1,25;-1,203840970993042;-1,200055480003357;-31,375;-31,371322631835938;-31,397010803222656;100;
22,458;-1,25;-1,203840970993042;-1,200055480003357;-31,375;-31,371322631835938;-31,397010803222656;100;
22,461;-1,25;-1,203840970993042;-1,200055480003357;-31,375;-31,371322631835938;-31,397010803222656;100;
22,463;-1,25;-1,203840970993042;-1,200055480003357;-31,375;-31,371322631835938;-31,397010803222656;100;
22,465;-1,25;-1,2252029180526733;-1,2191663980484009;-31,375;-31,339065551757812;-31,377073287963867;100;
22,467;-1,25;-1,2252029180526733;-1,2191663980484009;-31,375;-31,339065551757812;-31,377073287963867;100;
22,47;-1,25;-1,2252029180526733;-1,2191663980484009;-31,375;-31,339065551757812;-31,377073287963867;100;
22,472;-1,25;-1,2388628721237183;-1,2331899404525757;-31,375;-31,346891403198242;-31,38331413269043;100;
22,475;-1,25;-1,2388628721237183;-1,2331899404525757;-31,375;-31,346891403198242;-31,38331413269043;100;
22,477;-1,25;-1,2388628721237183;-1,2331899404525757;-31,375;-31,346891403198242;-31,38331413269043;100;
22,479;-1,25;-1,2388628721237183;-1,2331899404525757;-31,375;-31,346891403198242;-31,38331413269043;100;
22,482;-1,25;-1,2388628721237183;-1,2331899404525757;-31,375;-31,346891403198242;-31,38331413269043;100;
22,484;-1,25;-1,2371348142623901;-1,2346810102462769;-31,375;-31,36921501159668;-31,400365829467773;100;
22,486;-1,25;-1,2371348142623901;-1,2346810102462769;-31,375;-31,36921501159668;-31,400365829467773;100;
22,489;-1,25;-1,2371348142623901;-1,2346810102462769;-31,375;-31,36921501159668;-31,400365829467773;100;
22,491;-1,25;-1,2371348142623901;-1,2346810102462769;-31,375;-31,36921501159668;-31,400365829467773;100;
22,494;-1,25;-1,2352179288864136;-1,2336653470993042;-31,375;-31,384775161743164;-31,41301727294922;100;
22,496;-1,25;-1,2352179288864136;-1,2336653470993042;-31,375;-31,384775161743164;-31,41301727294922;100;
22,498;-1,25;-1,2352179288864136;-1,2336653470993042;-31,375;-31,384775161743164;-31,41301727294922;100;
22,501;-1,25;-1,2352179288864136;-1,2336653470993042;-31,375;-31,384775161743164;-31,41301727294922;100;
22,503;-1,25;-1,2352179288864136;-1,2336653470993042;-31,375;-31,384775161743164;-31,41301727294922;100;
22,505;-1,25;-1,2353943586349487;-1,2315962314605713;-31,375;-31,387331008911133;-31,413909912109375;100;
22,508;-1,25;-1,2353943586349487;-1,2315962314605713;-31,375;-31,387331008911133;-31,413909912109375;100;
22,51;-1,25;-1,2353943586349487;-1,2315962314605713;-31,375;-31,387331008911133;-31,413909912109375;100;
22,512;-1,25;-1,2353943586349487;-1,2315962314605713;-31,375;-31,387331008911133;-31,413909912109375;100;
22,515;-1,25;-1,2295500040054321;-1,2251546382904053;-31,375;-31,39021873474121;-31,41350555419922;100;
22,517;-1,25;-1,2295500040054321;-1,2251546382904053;-31,375;-31,39021873474121;-31,41350555419922;100;
22,52;-1,25;-1,2295500040054321;-1,2251546382904053;-31,375;-31,39021873474121;-31,41350555419922;100;
22,522;-1,25;-1,2209105491638184;-1,2177231311798096;-31,375;-31,410268783569336;-31,426721572875977;100;
22,525;-1,25;-1,2209105491638184;-1,2177231311798096;-31,375;-31,410268783569336;-31,426721572875977;100;
22,527;-1,25;-1,2209105491638184;-1,2177231311798096;-31,375;-31,410268783569336;-31,426721572875977;100;
22,53;-1,25;-1,2209105491638184;-1,2177231311798096;-31,375;-31,410268783569336;-31,426721572875977;100;
22,532;-1,25;-1,2209105491638184;-1,2177231311798096;-31,375;-31,410268783569336;-31,426721572875977;100;
22,534;-1,25;-1,205742359161377;-1,205581784248352;-31,375;-31,417665481567383;-31,433250427246094;100;
22,537;-1,25;-1,205742359161377;-1,205581784248352;-31,375;-31,417665481567383;-31,433250427246094;100;
22,539;-1,25;-1,205742359161377;-1,205581784248352;-31,375;-31,417665481567383;-31,433250427246094;100;
22,541;-1,25;-1,205742359161377;-1,205581784248352;-31,375;-31,417665481567383;-31,433250427246094;100;
22,544;-1,25;-1,2047076225280762;-1,2052580118179321;-31,375;-31,40867805480957;-31,427736282348633;100;
22,546;-1,25;-1,2047076225280762;-1,2052580118179321;-31,375;-31,40867805480957;-31,427736282348633;100;
22,549;-1,25;-1,2047076225280762;-1,2052580118179321;-31,375;-31,40867805480957;-31,427736282348633;100;
22,551;-1,25;-1,2047076225280762;-1,2052580118179321;-31,375;-31,40867805480957;-31,427736282348633;100;
22,553;-1,25;-1,2047076225280762;-1,2052580118179321;-31,375;-31,40867805480957;-31,427736282348633;100;
22,555;-1,25;-1,2159886360168457;-1,215279459953308;-31,375;-31,38738250732422;-31,411367416381836;100;
22,558;-1,25;-1,2159886360168457;-1,215279459953308;-31,375;-31,38738250732422;-31,411367416381836;100;
22,561;-1,25;-1,2159886360168457;-1,215279459953308;-31,375;-31,38738250732422;-31,411367416381836;100;
22,563;-1,25;-1,2159886360168457;-1,215279459953308;-31,375;-31,38738250732422;-31,411367416381836;100;
22,565;-1,25;-1,2216330766677856;-1,222830057144165;-31,375;-31,36872673034668;-31,397289276123047;100;
22,567;-1,25;-1,2216330766677856;-1,222830057144165;-31,375;-31,36872673034668;-31,397289276123047;100;
22,57;-1,25;-1,2216330766677856;-1,222830057144165;-31,375;-31,36872673034668;-31,397289276123047;100;
22,572;-1,25;-1,2185513973236084;-1,2253997325897217;-31,375;-31,368867874145508;-31,398509979248047;100;
22,575;-1,25;-1,2185513973236084;-1,2253997325897217;-31,375;-31,368867874145508;-31,398509979248047;100;
22,577;-1,25;-1,2185513973236084;-1,2253997325897217;-31,375;-31,368867874145508;-31,398509979248047;100;
22,579;-1,25;-1,2185513973236084;-1,2253997325897217;-31,375;-31,368867874145508;-31,398509979248047;100;
22,582;-1,25;-1,2185513973236084;-1,2253997325897217;-31,375;-31,368867874145508;-31,398509979248047;100;
22,584;-1,25;-1,2248986959457397;-1,2328652143478394;-31,375;-31,39035415649414;-31,41607666015625;100;
22,586;-1,25;-1,2248986959457397;-1,2328652143478394;-31,375;-31,39035415649414;-31,41607666015625;100;
22,589;-1,25;-1,2248986959457397;-1,2328652143478394;-31,375;-31,39035415649414;-31,41607666015625;100;
22,591;-1,25;-1,2248986959457397;-1,2328652143478394;-31,375;-31,39035415649414;-31,41607666015625;100;
22,594;-1,25;-1,2345600128173828;-1,2428419589996338;-31,375;-31,416810989379883;-31,43475341796875;100;
22,596;-1,25;-1,2345600128173828;-1,2428419589996338;-31,375;-31,416810989379883;-31,43475341796875;100;
22,598;-1,25;-1,2345600128173828;-1,2428419589996338;-31,375;-31,416810989379883;-31,43475341796875;100;
22,6;-1,25;-1,2345600128173828;-1,2428419589996338;-31,375;-31,416810989379883;-31,43475341796875;100;
22,603;-1,25;-1,2345600128173828;-1,2428419589996338;-31,375;-31,416810989379883;-31,43475341796875;100;
22,605;-1,3125;-1,243688941001892;-1,251677393913269;-31,375;-31,42952537536621;-31,44187355041504;100;
22,608;-1,3125;-1,243688941001892;-1,251677393913269;-31,375;-31,42952537536621;-31,44187355041504;100;
22,61;-1,3125;-1,243688941001892;-1,251677393913269;-31,375;-31,42952537536621;-31,44187355041504;100;
22,612;-1,3125;-1,243688941001892;-1,251677393913269;-31,375;-31,42952537536621;-31,44187355041504;100;
22,615;-1,3125;-1,2514674663543701;-1,2613979578018188;-31,375;-31,421667098999023;-31,435104370117188;100;
22,617;-1,3125;-1,2514674663543701;-1,2613979578018188;-31,375;-31,421667098999023;-31,435104370117188;100;
22,619;-1,3125;-1,2514674663543701;-1,2613979578018188;-31,375;-31,421667098999023;-31,435104370117188;100;
22,622;-1,3125;-1,2629679441452026;-1,2729424238204956;-31,375;-31,403770446777344;-31,422420501708984;100;
22,624;-1,3125;-1,2629679441452026;-1,2729424238204956;-31,375;-31,403770446777344;-31,422420501708984;100;
22,627;-1,3125;-1,2629679441452026;-1,2729424238204956;-31,375;-31,403770446777344;-31,422420501708984;100;
22,63;-1,3125;-1,2629679441452026;-1,2729424238204956;-31,375;-31,403770446777344;-31,422420501708984;100;
22,632;-1,3125;-1,2629679441452026;-1,2729424238204956;-31,375;-31,403770446777344;-31,422420501708984;100;
22,634;-1,3125;-1,2621568441390991;-1,2748180627822876;-31,375;-31,392696380615234;-31,415050506591797;100;
22,636;-1,3125;-1,2621568441390991;-1,2748180627822876;-31,375;-31,392696380615234;-31,415050506591797;100;
22,639;-1,3125;-1,2621568441390991;-1,2748180627822876;-31,375;-31,392696380615234;-31,415050506591797;100;
22,641;-1,3125;-1,2621568441390991;-1,2748180627822876;-31,375;-31,392696380615234;-31,415050506591797;100;
22,644;-1,3125;-1,2621568441390991;-1,2748180627822876;-31,375;-31,392696380615234;-31,415050506591797;100;
22,646;-1,3125;-1,258878469467163;-1,274292230606079;-31,375;-31,392915725708008;-31,415075302124023;100;
22,648;-1,3125;-1,258878469467163;-1,274292230606079;-31,375;-31,392915725708008;-31,415075302124023;100;
22,65;-1,3125;-1,258878469467163;-1,274292230606079;-31,375;-31,392915725708008;-31,415075302124023;100;
22,653;-1,3125;-1,258878469467163;-1,274292230606079;-31,375;-31,392915725708008;-31,415075302124023;100;
22,655;-1,3125;-1,256333351135254;-1,272124171257019;-31,375;-31,392547607421875;-31,415021896362305;100;
22,658;-1,3125;-1,256333351135254;-1,272124171257019;-31,375;-31,392547607421875;-31,415021896362305;100;
22,66;-1,3125;-1,256333351135254;-1,272124171257019;-31,375;-31,392547607421875;-31,415021896362305;100;
22,662;-1,3125;-1,256333351135254;-1,272124171257019;-31,375;-31,392547607421875;-31,415021896362305;100;
22,665;-1,3125;-1,2710438966751099;-1,280760645866394;-31,375;-31,389711380004883;-31,41310691833496;100;
22,667;-1,3125;-1,2710438966751099;-1,280760645866394;-31,375;-31,389711380004883;-31,41310691833496;100;
22,669;-1,3125;-1,2710438966751099;-1,280760645866394;-31,375;-31,389711380004883;-31,41310691833496;100;
22,671;-1,3125;-1,2824846506118774;-1,2886980772018433;-31,375;-31,385406494140625;-31,410188674926758;100;
22,674;-1,3125;-1,2824846506118774;-1,2886980772018433;-31,375;-31,385406494140625;-31,410188674926758;100;
22,677;-1,3125;-1,2824846506118774;-1,2886980772018433;-31,375;-31,385406494140625;-31,410188674926758;100;
22,679;-1,3125;-1,2824846506118774;-1,2886980772018433;-31,375;-31,385406494140625;-31,410188674926758;100;
22,681;-1,3125;-1,2824846506118774;-1,2886980772018433;-31,375;-31,385406494140625;-31,410188674926758;100;
22,684;-1,3125;-1,2824846506118774;-1,2886980772018433;-31,375;-31,385406494140625;-31,410188674926758;100;
22,686;-1,3125;-1,2942140102386475;-1,297598123550415;-31,375;-31,390073776245117;-31,41376495361328;100;
22,688;-1,3125;-1,2942140102386475;-1,297598123550415;-31,375;-31,390073776245117;-31,41376495361328;100;
22,691;-1,3125;-1,2942140102386475;-1,297598123550415;-31,375;-31,390073776245117;-31,41376495361328;100;
22,693;-1,3125;-1,2942140102386475;-1,297598123550415;-31,375;-31,390073776245117;-31,41376495361328;100;
22,696;-1,3125;-1,2967067956924438;-1,299440622329712;-31,375;-31,38421630859375;-31,40959930419922;100;
22,698;-1,3125;-1,2967067956924438;-1,299440622329712;-31,375;-31,38421630859375;-31,40959930419922;100;
22,7;-1,3125;-1,2967067956924438;-1,299440622329712;-31,375;-31,38421630859375;-31,40959930419922;100;
22,702;-1,3125;-1,2967067956924438;-1,299440622329712;-31,375;-31,38421630859375;-31,40959930419922;100;
22,705;-1,3125;-1,2957383394241333;-1,2980048656463623;-31,375;-31,375408172607422;-31,404150009155273;100;
22,708;-1,3125;-1,2957383394241333;-1,2980048656463623;-31,375;-31,375408172607422;-31,404150009155273;100;
22,71;-1,3125;-1,2957383394241333;-1,2980048656463623;-31,375;-31,375408172607422;-31,404150009155273;100;
22,712;-1,3125;-1,2957383394241333;-1,2980048656463623;-31,375;-31,375408172607422;-31,404150009155273;100;
22,714;-1,3125;-1,295257329940796;-1,2953667640686035;-31,375;-31,374797821044922;-31,403656005859375;100;
22,717;-1,3125;-1,295257329940796;-1,2953667640686035;-31,375;-31,374797821044922;-31,403656005859375;100;
22,719;-1,3125;-1,295257329940796;-1,2953667640686035;-31,375;-31,374797821044922;-31,403656005859375;100;
22,721;-1,3125;-1,2971910238265991;-1,2940242290496826;-31,375;-31,372671127319336;-31,40212059020996;100;
22,724;-1,3125;-1,2971910238265991;-1,2940242290496826;-31,375;-31,372671127319336;-31,40212059020996;100;
22,726;-1,3125;-1,2971910238265991;-1,2940242290496826;-31,375;-31,372671127319336;-31,40212059020996;100;
22,728;-1,3125;-1,2971910238265991;-1,2940242290496826;-31,375;-31,372671127319336;-31,40212059020996;100;
22,731;-1,3125;-1,2971910238265991;-1,2940242290496826;-31,375;-31,372671127319336;-31,40212059020996;100;
22,733;-1,3125;-1,2971910238265991;-1,2940242290496826;-31,375;-31,372671127319336;-31,40212059020996;100;
22,735;-1,3125;-1,2733700275421143;-1,275101900100708;-31,375;-31,38228988647461;-31,408706665039062;100;
22,737;-1,3125;-1,2733700275421143;-1,275101900100708;-31,375;-31,38228988647461;-31,408706665039062;100;
22,74;-1,3125;-1,2733700275421143;-1,275101900100708;-31,375;-31,38228988647461;-31,408706665039062;100;
22,743;-1,3125;-1,2733700275421143;-1,275101900100708;-31,375;-31,38228988647461;-31,408706665039062;100;
22,745;-1,3125;-1,249453067779541;-1,2554302215576172;-31,375;-31,39101219177246;-31,414976119995117;100;
22,747;-1,3125;-1,249453067779541;-1,2554302215576172;-31,375;-31,39101219177246;-31,414976119995117;100;
22,75;-1,3125;-1,249453067779541;-1,2554302215576172;-31,375;-31,39101219177246;-31,414976119995117;100;
22,752;-1,3125;-1,249453067779541;-1,2554302215576172;-31,375;-31,39101219177246;-31,414976119995117;100;
22,754;-1,3125;-1,2417285442352295;-1,2485491037368774;-31,375;-31,380849838256836;-31,407766342163086;100;
22,757;-1,3125;-1,2417285442352295;-1,2485491037368774;-31,375;-31,380849838256836;-31,407766342163086;100;
22,76;-1,3125;-1,2417285442352295;-1,2485491037368774;-31,375;-31,380849838256836;-31,407766342163086;100;
22,762;-1,3125;-1,2417285442352295;-1,2485491037368774;-31,375;-31,380849838256836;-31,407766342163086;100;
22,764;-1,3125;-1,2417285442352295;-1,2485491037368774;-31,375;-31,380849838256836;-31,407766342163086;100;
22,766;-1,3125;-1,2480055093765259;-1,2514009475708008;-31,375;-31,372779846191406;-31,401700973510742;100;
22,769;-1,3125;-1,2480055093765259;-1,2514009475708008;-31,375;-31,372779846191406;-31,401700973510742;100;
22,771;-1,3125;-1,2518137693405151;-1,2548803091049194;-31,375;-31,376598358154297;-31,4038143157959;100;
22,773;-1,3125;-1,2518137693405151;-1,2548803091049194;-31,375;-31,376598358154297;-31,4038143157959;100;
22,776;-1,3125;-1,2518137693405151;-1,2548803091049194;-31,375;-31,376598358154297;-31,4038143157959;100;
22,779;-1,3125;-1,2518137693405151;-1,2548803091049194;-31,375;-31,376598358154297;-31,4038143157959;100;
22,781;-1,3125;-1,2518137693405151;-1,2548803091049194;-31,375;-31,376598358154297;-31,4038143157959;100;
22,783;-1,3125;-1,2518137693405151;-1,2548803091049194;-31,375;-31,376598358154297;-31,4038143157959;100;
22,785;-1,3125;-1,2560561895370483;-1,2600334882736206;-31,375;-31,38085174560547;-31,40790557861328;100;
22,788;-1,3125;-1,2560561895370483;-1,2600334882736206;-31,375;-31,38085174560547;-31,40790557861328;100;
22,79;-1,3125;-1,2560561895370483;-1,2600334882736206;-31,375;-31,38085174560547;-31,40790557861328;100;
22,793;-1,3125;-1,2560561895370483;-1,2600334882736206;-31,375;-31,38085174560547;-31,40790557861328;100;
22,795;-1,3125;-1,2644274234771729;-1,2668954133987427;-31,375;-31,374553680419922;-31,40442657470703;100;
22,798;-1,3125;-1,2644274234771729;-1,2668954133987427;-31,375;-31,374553680419922;-31,40442657470703;100;
22,8;-1,3125;-1,2644274234771729;-1,2668954133987427;-31,375;-31,374553680419922;-31,40442657470703;100;
22,802;-1,3125;-1,2644274234771729;-1,2668954133987427;-31,375;-31,374553680419922;-31,40442657470703;100;
22,805;-1,3125;-1,2722595930099487;-1,2733650207519531;-31,375;-31,37925910949707;-31,407546997070312;100;
22,808;-1,3125;-1,2722595930099487;-1,2733650207519531;-31,375;-31,37925910949707;-31,407546997070312;100;
22,81;-1,3125;-1,2722595930099487;-1,2733650207519531;-31,375;-31,37925910949707;-31,407546997070312;100;
22,812;-1,3125;-1,2722595930099487;-1,2733650207519531;-31,375;-31,37925910949707;-31,407546997070312;100;
22,815;-1,3125;-1,280328631401062;-1,281121015548706;-31,375;-31,388383865356445;-31,41399574279785;100;
22,817;-1,3125;-1,280328631401062;-1,281121015548706;-31,375;-31,388383865356445;-31,41399574279785;100;
22,819;-1,3125;-1,280328631401062;-1,281121015548706;-31,375;-31,388383865356445;-31,41399574279785;100;
22,822;-1,3125;-1,2810202836990356;-1,2860116958618164;-31,375;-31,397260665893555;-31,421113967895508;100;
22,825;-1,3125;-1,2810202836990356;-1,2860116958618164;-31,375;-31,397260665893555;-31,421113967895508;100;
22,827;-1,3125;-1,2810202836990356;-1,2860116958618164;-31,375;-31,397260665893555;-31,421113967895508;100;
22,83;-1,3125;-1,2810202836990356;-1,2860116958618164;-31,375;-31,397260665893555;-31,421113967895508;100;
22,832;-1,3125;-1,2810202836990356;-1,2860116958618164;-31,375;-31,397260665893555;-31,421113967895508;100;
22,835;-1,3125;-1,2786272764205933;-1,2916390895843506;-31,375;-31,4322566986084;-31,44593620300293;100;
22,837;-1,3125;-1,2786272764205933;-1,2916390895843506;-31,375;-31,4322566986084;-31,44593620300293;100;
22,839;-1,3125;-1,2786272764205933;-1,2916390895843506;-31,375;-31,4322566986084;-31,44593620300293;100;
22,842;-1,3125;-1,2786272764205933;-1,2916390895843506;-31,375;-31,4322566986084;-31,44593620300293;100;
22,844;-1,3125;-1,2786272764205933;-1,2916390895843506;-31,375;-31,4322566986084;-31,44593620300293;100;
22,846;-1,3125;-1,2851336002349854;-1,3033256530761719;-31,375;-31,461624145507812;-31,465347290039062;100;
22,849;-1,3125;-1,2851336002349854;-1,3033256530761719;-31,375;-31,461624145507812;-31,465347290039062;100;
22,851;-1,3125;-1,2851336002349854;-1,3033256530761719;-31,375;-31,461624145507812;-31,465347290039062;100;
22,853;-1,3125;-1,2851336002349854;-1,3033256530761719;-31,375;-31,461624145507812;-31,465347290039062;100;
22,855;-1,3125;-1,3015732765197754;-1,3170835971832275;-31,375;-31,47911262512207;-31,475610733032227;100;
22,858;-1,3125;-1,3015732765197754;-1,3170835971832275;-31,375;-31,47911262512207;-31,475610733032227;100;
22,86;-1,3125;-1,3015732765197754;-1,3170835971832275;-31,375;-31,47911262512207;-31,475610733032227;100;
22,863;-1,3125;-1,3015732765197754;-1,3170835971832275;-31,375;-31,47911262512207;-31,475610733032227;100;
22,865;-1,3125;-1,3051410913467407;-1,3194279670715332;-31,375;-31,469600677490234;-31,467195510864258;100;
22,867;-1,3125;-1,3051410913467407;-1,3194279670715332;-31,375;-31,469600677490234;-31,467195510864258;100;
22,87;-1,3125;-1,3051410913467407;-1,3194279670715332;-31,375;-31,469600677490234;-31,467195510864258;100;
22,872;-1,3125;-1,2946839332580566;-1,3104020357131958;-31,375;-31,451040267944336;-31,45375633239746;100;
22,875;-1,3125;-1,2946839332580566;-1,3104020357131958;-31,375;-31,451040267944336;-31,45375633239746;100;
22,877;-1,3125;-1,2946839332580566;-1,3104020357131958;-31,375;-31,451040267944336;-31,45375633239746;100;
22,88;-1,3125;-1,2946839332580566;-1,3104020357131958;-31,375;-31,451040267944336;-31,45375633239746;100;
22,883;-1,3125;-1,2946839332580566;-1,3104020357131958;-31,375;-31,451040267944336;-31,45375633239746;100;
22,885;-1,3125;-1,2790309190750122;-1,297325611114502;-31,375;-31,424259185791016;-31,435577392578125;100;
22,887;-1,3125;-1,2790309190750122;-1,297325611114502;-31,375;-31,424259185791016;-31,435577392578125;100;
22,889;-1,3125;-1,2790309190750122;-1,297325611114502;-31,375;-31,424259185791016;-31,435577392578125;100;
22,892;-1,3125;-1,2790309190750122;-1,297325611114502;-31,375;-31,424259185791016;-31,435577392578125;100;
22,894;-1,3125;-1,2810451984405518;-1,2957127094268799;-31,375;-31,42664337158203;-31,436874389648438;100;
22,897;-1,3125;-1,2810451984405518;-1,2957127094268799;-31,375;-31,42664337158203;-31,436874389648438;100;
22,899;-1,3125;-1,2810451984405518;-1,2957127094268799;-31,375;-31,42664337158203;-31,436874389648438;100;
22,901;-1,3125;-1,2810451984405518;-1,2957127094268799;-31,375;-31,42664337158203;-31,436874389648438;100;
22,903;-1,3125;-1,2810451984405518;-1,2957127094268799;-31,375;-31,42664337158203;-31,436874389648438;100;
22,906;-1,3125;-1,3028526306152344;-1,3084218502044678;-31,375;-31,430578231811523;-31,438522338867188;100;
22,909;-1,3125;-1,3028526306152344;-1,3084218502044678;-31,375;-31,430578231811523;-31,438522338867188;100;
22,911;-1,3125;-1,3028526306152344;-1,3084218502044678;-31,375;-31,430578231811523;-31,438522338867188;100;
22,913;-1,3125;-1,3028526306152344;-1,3084218502044678;-31,375;-31,430578231811523;-31,438522338867188;100;
22,915;-1,3125;-1,3235846757888794;-1,3190648555755615;-31,375;-31,422121047973633;-31,43233299255371;100;
22,918;-1,3125;-1,3235846757888794;-1,3190648555755615;-31,375;-31,422121047973633;-31,43233299255371;100;
22,92;-1,3125;-1,3235846757888794;-1,3190648555755615;-31,375;-31,422121047973633;-31,43233299255371;100;
22,922;-1,3125;-1,3180841207504272;-1,3084867000579834;-31,375;-31,375988006591797;-31,40155029296875;100;
22,925;-1,3125;-1,3180841207504272;-1,3084867000579834;-31,375;-31,375988006591797;-31,40155029296875;100;
22,927;-1,3125;-1,3180841207504272;-1,3084867000579834;-31,375;-31,375988006591797;-31,40155029296875;100;
22,929;-1,3125;-1,3180841207504272;-1,3084867000579834;-31,375;-31,375988006591797;-31,40155029296875;100;
22,931;-1,3125;-1,3037700653076172;-1,291043758392334;-31,375;-31,343721389770508;-31,37992286682129;100;
22,934;-1,3125;-1,3037700653076172;-1,291043758392334;-31,375;-31,343721389770508;-31,37992286682129;100;
22,936;-1,3125;-1,3037700653076172;-1,291043758392334;-31,375;-31,343721389770508;-31,37992286682129;100;
22,938;-1,3125;-1,3037700653076172;-1,291043758392334;-31,375;-31,343721389770508;-31,37992286682129;100;
22,941;-1,25;-1,2893755435943604;-1,274000883102417;-31,375;-31,339595794677734;-31,37700843811035;100;
22,943;-1,25;-1,2893755435943604;-1,274000883102417;-31,375;-31,339595794677734;-31,37700843811035;100;
22,946;-1,25;-1,2893755435943604;-1,274000883102417;-31,375;-31,339595794677734;-31,37700843811035;100;
22,948;-1,25;-1,2893755435943604;-1,274000883102417;-31,375;-31,339595794677734;-31,37700843811035;100;
22,95;-1,25;-1,2893755435943604;-1,274000883102417;-31,375;-31,339595794677734;-31,37700843811035;100;
22,952;-1,25;-1,2893755435943604;-1,274000883102417;-31,375;-31,339595794677734;-31,37700843811035;100;
22,955;-1,25;-1,2795623540878296;-1,2601685523986816;-31,375;-31,37738037109375;-31,403907775878906;100;
22,957;-1,25;-1,2795623540878296;-1,2601685523986816;-31,375;-31,37738037109375;-31,403907775878906;100;
22,96;-1,25;-1,2795623540878296;-1,2601685523986816;-31,375;-31,37738037109375;-31,403907775878906;100;
22,962;-1,25;-1,2795623540878296;-1,2601685523986816;-31,375;-31,37738037109375;-31,403907775878906;100;
22,965;-1,25;-1,2681251764297485;-1,2465192079544067;-31,375;-31,416433334350586;-31,432395935058594;100;
22,967;-1,25;-1,2681251764297485;-1,2465192079544067;-31,375;-31,416433334350586;-31,432395935058594;100;
22,969;-1,25;-1,2681251764297485;-1,2465192079544067;-31,375;-31,416433334350586;-31,432395935058594;100;
22,971;-1,25;-1,2452665567398071;-1,2276924848556519;-31,375;-31,42473030090332;-31,43800926208496;100;
22,974;-1,25;-1,2452665567398071;-1,2276924848556519;-31,375;-31,42473030090332;-31,43800926208496;100;
22,977;-1,25;-1,2452665567398071;-1,2276924848556519;-31,375;-31,42473030090332;-31,43800926208496;100;
22,979;-1,25;-1,2452665567398071;-1,2276924848556519;-31,375;-31,42473030090332;-31,43800926208496;100;
22,981;-1,25;-1,225964903831482;-1,2146916389465332;-31,375;-31,40932846069336;-31,425222396850586;100;
22,984;-1,25;-1,225964903831482;-1,2146916389465332;-31,375;-31,40932846069336;-31,425222396850586;100;
22,986;-1,25;-1,225964903831482;-1,2146916389465332;-31,375;-31,40932846069336;-31,425222396850586;100;
22,989;-1,25;-1,225964903831482;-1,2146916389465332;-31,375;-31,40932846069336;-31,425222396850586;100;
22,991;-1,25;-1,225964903831482;-1,2146916389465332;-31,375;-31,40932846069336;-31,425222396850586;100;
22,993;-1,25;-1,2313300371170044;-1,2222046852111816;-31,375;-31,393417358398438;-31,412242889404297;100;
22,996;-1,25;-1,2313300371170044;-1,2222046852111816;-31,375;-31,393417358398438;-31,412242889404297;100;
22,998;-1,25;-1,2313300371170044;-1,2222046852111816;-31,375;-31,393417358398438;-31,412242889404297;100;
23;-1,25;-1,2313300371170044;-1,2222046852111816;-31,375;-31,393417358398438;-31,412242889404297;100;
23,003;-1,25;-1,236566424369812;-1,2305943965911865;-31,375;-31,402843475341797;-31,41863250732422;100;
23,005;-1,25;-1,236566424369812;-1,2305943965911865;-31,375;-31,402843475341797;-31,41863250732422;100;
23,007;-1,25;-1,236566424369812;-1,2305943965911865;-31,375;-31,402843475341797;-31,41863250732422;100;
23,01;-1,25;-1,236566424369812;-1,2305943965911865;-31,375;-31,402843475341797;-31,41863250732422;100;
23,012;-1,25;-1,233515977859497;-1,231841802597046;-31,375;-31,424942016601562;-31,435991287231445;100;
23,015;-1,25;-1,233515977859497;-1,231841802597046;-31,375;-31,424942016601562;-31,435991287231445;100;
23,017;-1,25;-1,233515977859497;-1,231841802597046;-31,375;-31,424942016601562;-31,435991287231445;100;
