time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;SS;
21,101;28,9375;3,5;359,6875;3,121299982070923;1;
21,103;28,9375;3,5;359,6875;3,121299982070923;1;
21,105;28,9375;3,5;359,6875;3,121299982070923;1;
21,107;28,9375;3,5;359,6875;3,121299982070923;1;
21,108;28,9375;3,5;359,6875;3,121299982070923;1;
21,11;28,9375;3,5;359,6875;3,121299982070923;1;
21,112;28,9375;3,5;359,6875;3,121299982070923;1;
21,114;28,9375;3,5;359,6875;3,121299982070923;1;
21,115;28,875;3,5;359,6875;3,121299982070923;1;
21,117;28,875;3,5;359,6875;3,121299982070923;1;
21,119;28,875;3,5;359,6875;3,121299982070923;1;
21,121;28,875;3,5;359,6875;3,121299982070923;1;
21,122;28,875;3,5;359,6875;3,121299982070923;1;
21,124;28,875;3,5;359,6875;3,9959499835968018;1;
21,126;28,875;3,5;359,6875;3,9959499835968018;1;
21,127;28,875;3,5;359,6875;3,9959499835968018;1;
21,129;28,875;3,5;359,6875;3,9959499835968018;1;
21,131;28,875;3,5;359,6875;3,9959499835968018;1;
21,132;28,875;3,5;359,6875;3,9959499835968018;1;
21,134;28,875;3,5;359,6875;3,9959499835968018;1;
21,136;28,875;3,5;359,6875;3,9959499835968018;1;
21,138;28,875;3,5;359,6875;3,9959499835968018;1;
21,139;28,875;3,5;359,6875;3,9959499835968018;1;
21,141;28,875;3,5;359,6875;3,9959499835968018;1;
21,143;28,875;3,5;359,6875;3,9959499835968018;1;
21,145;28,875;3,5;359,6875;3,9959499835968018;1;
21,146;28,9375;3,5;359,6875;3,9959499835968018;1;
21,148;28,9375;3,5;359,6875;3,9959499835968018;1;
21,15;28,9375;3,5;359,6875;3,9959499835968018;1;
21,151;28,9375;3,5;359,6875;3,9959499835968018;1;
21,153;28,9375;3,5;359,6875;3,9959499835968018;1;
21,155;28,9375;3,5;359,6875;3,9959499835968018;1;
21,157;28,9375;3,5;359,6875;3,9959499835968018;1;
21,158;28,9375;3,5;359,6875;3,9959499835968018;1;
21,16;28,9375;3,5;359,6875;3,9959499835968018;1;
21,162;28,9375;3,5;359,6875;3,9959499835968018;1;
21,163;28,9375;3,5;359,6875;3,9959499835968018;1;
21,165;28,9375;3,5;359,6875;3,9959499835968018;1;
21,167;28,9375;3,5;359,6875;3,9959499835968018;1;
21,168;28,9375;3,5;359,6875;3,9959499835968018;1;
21,17;28,9375;3,5;359,6875;3,9959499835968018;1;
21,172;28,9375;3,5;359,6875;3,9959499835968018;1;
21,173;28,9375;3,5;359,6875;3,9959499835968018;1;
21,175;28,9375;3,5;359,6875;3,9959499835968018;1;
21,177;28,9375;3,5;359,6875;3,9959499835968018;1;
21,179;28,9375;3,5;359,6875;3,9959499835968018;1;
21,18;28,9375;3,5;359,6875;3,9959499835968018;1;
21,182;28,9375;3,5;359,6875;3,9959499835968018;1;
21,184;28,9375;3,5;359,6875;3,121299982070923;1;
21,186;28,9375;3,5;359,6875;3,121299982070923;1;
21,187;28,9375;3,5;359,6875;3,121299982070923;1;
21,188;28,9375;3,5;359,6875;3,121299982070923;1;
21,19;28,9375;3,5;359,6875;3,121299982070923;1;
21,191;28,9375;3,5;359,6875;3,121299982070923;1;
21,192;28,9375;3,5;359,6875;3,121299982070923;1;
21,194;28,9375;3,5;359,6875;3,121299982070923;1;
21,195;28,9375;3,5;359,6875;3,121299982070923;1;
21,196;28,9375;3,5;359,6875;3,121299982070923;1;
21,198;28,9375;3,5;359,6875;3,121299982070923;1;
21,2;28,9375;3,5;359,6875;3,121299982070923;1;
21,201;28,9375;3,5;359,6875;3,121299982070923;1;
21,203;28,9375;3,5;359,6875;3,121299982070923;1;
21,204;28,9375;3,5;359,6875;3,121299982070923;1;
21,206;28,9375;3,5;359,6875;3,121299982070923;1;
21,207;28,9375;3,5;359,6875;3,121299982070923;1;
21,209;28,9375;3,5;359,6875;3,121299982070923;1;
21,21;28,9375;3,5;359,6875;3,121299982070923;1;
21,212;28,9375;3,5;359,6875;3,121299982070923;1;
21,213;28,9375;3,5;359,6875;3,121299982070923;1;
21,215;28,9375;3,5;359,6875;3,121299982070923;1;
21,217;28,9375;3,5;359,6875;3,121299982070923;1;
21,218;28,9375;3,5;359,6875;3,121299982070923;1;
21,22;28,9375;3,5;359,6875;3,121299982070923;1;
21,221;28,9375;3,5;359,6875;3,121299982070923;1;
21,222;28,9375;3,5;359,6875;3,121299982070923;1;
21,224;28,9375;3,5;359,6875;3,121299982070923;1;
21,225;28,9375;3,5;359,6875;3,121299982070923;1;
21,227;28,9375;3,5;359,6875;3,121299982070923;1;
21,228;28,9375;3,5;359,6875;3,121299982070923;1;
21,229;28,9375;3,5;359,6875;3,121299982070923;1;
21,231;28,9375;3,5;359,6875;3,121299982070923;1;
21,232;28,9375;3,5;359,6875;3,121299982070923;1;
21,234;28,9375;3,5;359,6875;3,121299982070923;1;
21,235;28,9375;3,5;359,6875;3,121299982070923;1;
21,237;28,9375;3,5;359,6875;3,121299982070923;1;
21,238;28,9375;3,5;359,6875;3,121299982070923;1;
21,239;28,9375;3,5;359,6875;3,121299982070923;1;
21,241;28,9375;3,5;359,6875;3,121299982070923;1;
21,242;28,9375;3,5;359,6875;3,121299982070923;1;
21,243;28,9375;3,5;359,6875;3,121299982070923;1;
21,245;28,9375;3,5;359,6875;4,407549858093262;1;
21,246;28,9375;3,5;359,6875;4,407549858093262;1;
21,247;28,9375;3,5;359,6875;4,407549858093262;1;
21,249;28,9375;3,5;359,6875;4,407549858093262;1;
21,251;28,9375;3,5;359,6875;4,407549858093262;1;
21,252;28,9375;3,5;359,6875;4,407549858093262;1;
21,254;28,9375;3,5;359,6875;4,407549858093262;1;
21,255;28,9375;3,5;359,6875;4,407549858093262;1;
21,257;28,875;3,5;359,6875;4,407549858093262;1;
21,259;28,875;3,5;359,6875;4,407549858093262;1;
21,261;28,875;3,5;359,6875;4,407549858093262;1;
21,262;28,875;3,5;359,6875;4,407549858093262;1;
21,263;28,875;3,5;359,6875;4,407549858093262;1;
21,265;28,875;3,5;359,6875;4,407549858093262;1;
21,267;28,875;3,5;359,6875;4,407549858093262;1;
21,268;28,875;3,5;359,6875;4,407549858093262;1;
21,27;28,875;3,5;359,6875;4,407549858093262;1;
21,272;28,875;3,5;359,6875;4,407549858093262;1;
21,273;28,875;3,5;359,6875;4,407549858093262;1;
21,275;28,875;3,5;359,6875;4,407549858093262;1;
21,276;28,875;3,5;359,6875;4,407549858093262;1;
21,278;28,875;3,5;359,6875;4,407549858093262;1;
21,279;28,875;3,5;359,6875;4,407549858093262;1;
21,281;28,875;3,5;359,6875;4,407549858093262;1;
21,282;28,875;3,5;359,6875;4,407549858093262;1;
21,284;28,875;3,5;359,6875;4,407549858093262;1;
21,286;28,875;3,5;359,6875;4,407549858093262;1;
21,288;28,875;3,5;359,6875;4,407549858093262;1;
21,289;28,875;3,5;359,6875;4,407549858093262;1;
21,291;28,875;3,5;359,6875;4,407549858093262;1;
21,292;28,875;3,5;359,6875;4,407549858093262;1;
21,294;28,875;3,5;359,6875;4,407549858093262;1;
21,295;28,875;3,5;359,6875;4,407549858093262;1;
21,296;28,875;3,5;359,6875;4,407549858093262;1;
21,298;28,875;3,5;359,6875;4,407549858093262;1;
21,3;28,875;3,5;359,6875;4,407549858093262;1;
21,301;28,875;3,5;359,6875;4,407549858093262;1;
21,303;28,875;3,5;359,6875;4,407549858093262;1;
21,304;28,875;3,5;359,6875;3,532899856567383;1;
21,306;28,875;3,5;359,6875;3,532899856567383;1;
21,307;28,875;3,5;359,6875;3,532899856567383;1;
21,309;28,875;3,5;359,6875;3,532899856567383;1;
21,311;28,875;3,5;359,6875;3,532899856567383;1;
21,312;28,875;3,5;359,6875;3,532899856567383;1;
21,314;28,875;3,5;359,6875;3,532899856567383;1;
21,315;28,875;3,5;359,6875;3,532899856567383;1;
21,317;28,875;3,5;359,6875;3,532899856567383;1;
21,318;28,875;3,5;359,6875;3,532899856567383;1;
21,32;28,875;3,5;359,6875;3,532899856567383;1;
21,321;28,875;3,5;359,6875;3,532899856567383;1;
21,322;28,875;3,5;359,6875;3,532899856567383;1;
21,323;28,875;3,5;359,6875;3,532899856567383;1;
21,325;28,875;3,5;359,6875;3,532899856567383;1;
21,326;28,875;3,5;359,6875;3,532899856567383;1;
21,327;28,875;3,5;359,6875;3,532899856567383;1;
21,329;28,875;3,5;359,6875;3,532899856567383;1;
21,33;28,875;3,5;359,6875;3,532899856567383;1;
21,332;28,875;3,5;359,6875;3,532899856567383;1;
21,334;28,875;3,5;359,6875;3,532899856567383;1;
21,335;28,875;3,5;359,6875;3,532899856567383;1;
21,336;28,875;3,5;359,6875;3,532899856567383;1;
21,338;28,875;3,5;359,6875;3,532899856567383;1;
21,339;28,875;3,5;359,6875;3,532899856567383;1;
21,34;28,875;3,5;359,6875;3,532899856567383;1;
21,342;28,875;3,5;359,6875;3,532899856567383;1;
21,343;28,875;3,5;359,6875;3,532899856567383;1;
21,344;28,875;3,5;359,6875;3,532899856567383;1;
21,346;28,875;3,5;359,6875;3,532899856567383;1;
21,347;28,875;3,5;359,6875;3,532899856567383;1;
21,349;28,875;3,5;359,6875;3,532899856567383;1;
21,35;28,875;3,5;359,6875;3,532899856567383;1;
21,352;28,875;3,5;359,6875;3,532899856567383;1;
21,353;28,875;3,5;359,6875;3,532899856567383;1;
21,355;28,875;3,5;359,6875;3,532899856567383;1;
21,356;28,875;3,5;359,6875;3,532899856567383;1;
21,358;28,875;3,5;359,6875;3,532899856567383;1;
21,359;28,875;3,5;359,6875;3,532899856567383;1;
21,361;28,875;3,5;359,6875;3,532899856567383;1;
21,362;28,875;3,5;359,6875;3,532899856567383;1;
21,364;28,875;3,5;359,6875;3,9959499835968018;1;
21,365;28,875;3,5;359,6875;3,9959499835968018;1;
21,367;28,875;3,5;359,6875;3,9959499835968018;1;
21,369;28,875;3,5;359,6875;3,9959499835968018;1;
21,37;28,875;3,5;359,6875;3,9959499835968018;1;
21,371;28,875;3,5;359,6875;3,9959499835968018;1;
21,373;28,875;3,5;359,6875;3,9959499835968018;1;
21,375;28,875;3,5;359,6875;3,9959499835968018;1;
21,377;28,875;3,5;359,6875;3,9959499835968018;1;
21,378;28,875;3,5;359,6875;3,9959499835968018;1;
21,38;28,875;3,5;359,6875;3,9959499835968018;1;
21,382;28,875;3,5;359,6875;3,9959499835968018;1;
21,384;28,875;3,5;359,6875;3,9959499835968018;1;
21,385;28,875;3,5;359,6875;3,9959499835968018;1;
21,387;28,875;3,5;359,6875;3,9959499835968018;1;
21,389;28,875;3,5;359,6875;3,9959499835968018;1;
21,39;28,875;3,5;359,6875;3,9959499835968018;1;
21,392;28,875;3,5;359,6875;3,9959499835968018;1;
21,393;28,875;3,5;359,6875;3,9959499835968018;1;
21,395;28,875;3,5;359,6875;3,9959499835968018;1;
21,396;28,875;3,5;359,6875;3,9959499835968018;1;
21,398;28,875;3,5;359,6875;3,9959499835968018;1;
21,4;28,875;3,5;359,6875;3,9959499835968018;1;
21,402;28,875;3,5;359,6875;3,9959499835968018;1;
21,404;28,875;3,5;359,6875;3,9959499835968018;1;
21,405;28,875;3,5;359,6875;3,9959499835968018;1;
21,407;28,875;3,5;359,6875;3,9959499835968018;1;
21,408;28,875;3,5;359,6875;3,9959499835968018;1;
21,41;28,875;3,5;359,6875;3,9959499835968018;1;
21,412;28,875;3,5;359,6875;3,9959499835968018;1;
21,413;28,875;3,5;359,6875;3,9959499835968018;1;
21,415;28,875;3,5;359,6875;3,9959499835968018;1;
21,417;28,875;3,5;359,6875;3,9959499835968018;1;
21,419;28,875;3,5;359,6875;3,9959499835968018;1;
21,42;28,875;3,5;359,6875;3,9959499835968018;1;
21,421;28,875;3,5;359,6875;3,9959499835968018;1;
21,423;28,875;3,5;359,6875;3,9959499835968018;1;
21,424;28,875;3,5;359,6875;3,9959499835968018;1;
21,426;28,875;3,5;359,6875;3,9959499835968018;1;
21,427;28,875;3,5;359,6875;3,9959499835968018;1;
21,428;28,875;3,5;359,6875;3,9959499835968018;1;
21,43;28,875;3,5;359,6875;3,9959499835968018;1;
21,431;28,875;3,5;359,6875;3,9959499835968018;1;
21,433;28,875;3,5;359,6875;3,9959499835968018;1;
21,435;28,875;3,5;359,6875;3,9959499835968018;1;
21,436;28,875;3,5;359,6875;3,9959499835968018;1;
21,437;28,875;3,5;359,6875;3,9959499835968018;1;
21,439;28,875;3,5;359,6875;3,9959499835968018;1;
21,44;28,875;3,5;359,6875;3,9959499835968018;1;
21,442;28,875;3,5;359,6875;3,9959499835968018;1;
21,443;28,875;3,5;359,6875;3,9959499835968018;1;
21,445;28,875;3,5;359,6875;3,9959499835968018;1;
21,446;28,875;3,5;359,6875;3,9959499835968018;1;
21,447;28,875;3,5;359,6875;3,9959499835968018;1;
21,449;28,875;3,5;359,6875;3,9959499835968018;1;
21,451;28,875;3,5;359,6875;3,9959499835968018;1;
21,452;28,875;3,5;359,6875;3,9959499835968018;1;
21,453;28,875;3,5;359,6875;3,9959499835968018;1;
21,455;28,875;3,5;359,6875;3,9959499835968018;1;
21,456;28,875;3,5;359,6875;3,9959499835968018;1;
21,458;28,875;3,5;359,6875;3,9959499835968018;1;
21,46;28,875;3,5;359,6875;3,9959499835968018;1;
21,461;28,875;3,5;359,6875;3,9959499835968018;1;
21,463;28,875;3,5;359,6875;3,9959499835968018;1;
21,464;28,875;3,5;359,6875;3,9959499835968018;1;
21,466;28,875;3,5;359,6875;3,9959499835968018;1;
21,468;28,875;3,5;359,6875;3,9959499835968018;1;
21,469;28,875;3,5;359,6875;3,9959499835968018;1;
21,471;28,875;3,5;359,6875;3,9959499835968018;1;
21,473;28,875;3,5;359,6875;3,9959499835968018;1;
21,474;28,875;3,5;359,6875;3,9959499835968018;1;
21,476;28,875;3,5;359,6875;3,9959499835968018;1;
21,477;28,875;3,5625;359,6875;3,9959499835968018;1;
21,478;28,875;3,5625;359,6875;3,9959499835968018;1;
21,48;28,875;3,5625;359,6875;3,9959499835968018;1;
21,481;28,875;3,5625;359,6875;3,9959499835968018;1;
21,483;28,875;3,5625;359,6875;3,9959499835968018;1;
21,484;28,875;3,5625;359,6875;3,9959499835968018;1;
21,486;28,875;3,5625;359,6875;3,9959499835968018;1;
21,487;28,875;3,5625;359,6875;3,9959499835968018;1;
21,489;28,875;3,5625;359,6875;3,9959499835968018;1;
21,49;28,875;3,5625;359,6875;3,9959499835968018;1;
21,492;28,875;3,5625;359,6875;3,9959499835968018;1;
21,493;28,875;3,5625;359,6875;3,9959499835968018;1;
21,494;28,875;3,5625;359,6875;3,9959499835968018;1;
21,496;28,875;3,5625;359,6875;3,9959499835968018;1;
21,497;28,875;3,5625;359,6875;3,9959499835968018;1;
21,499;28,875;3,5625;359,6875;3,9959499835968018;1;
21,501;28,875;3,5625;359,6875;3,9959499835968018;1;
21,503;28,875;3,5625;359,6875;3,9959499835968018;1;
21,504;28,875;3,5625;359,6875;3,9959499835968018;1;
21,506;28,875;3,5625;359,6875;3,9959499835968018;1;
21,508;28,875;3,5625;359,6875;3,9959499835968018;1;
21,509;28,875;3,5625;359,6875;3,9959499835968018;1;
21,511;28,875;3,5625;359,6875;3,9959499835968018;1;
21,513;28,875;3,5625;359,6875;3,9959499835968018;1;
21,514;28,875;3,5625;359,6875;3,9959499835968018;1;
21,516;28,875;3,5625;359,6875;3,9959499835968018;1;
21,518;28,875;3,5625;359,6875;3,9959499835968018;1;
21,52;28,875;3,5625;359,6875;3,9959499835968018;1;
21,521;28,875;3,5625;359,6875;3,9959499835968018;1;
21,523;28,875;3,5625;359,6875;3,9959499835968018;1;
21,525;28,875;3,5625;359,6875;3,9959499835968018;1;
21,526;28,875;3,5625;359,6875;3,9959499835968018;1;
21,528;28,875;3,5625;359,6875;3,9959499835968018;1;
21,53;28,875;3,5625;359,6875;3,9959499835968018;1;
21,532;28,875;3,5625;359,6875;3,9959499835968018;1;
21,534;28,875;3,5625;359,6875;3,9959499835968018;1;
21,535;28,875;3,5625;359,6875;3,9959499835968018;1;
21,537;28,875;3,5625;359,6875;3,9959499835968018;1;
21,539;28,875;3,5625;359,6875;3,9959499835968018;1;
21,541;28,875;3,5625;359,6875;3,9959499835968018;1;
21,542;28,875;3,5625;359,6875;3,9959499835968018;1;
21,543;28,875;3,5625;359,6875;3,9959499835968018;1;
21,545;28,875;3,5625;359,6875;3,121299982070923;1;
21,547;28,875;3,5625;359,6875;3,121299982070923;1;
21,548;28,875;3,5625;359,6875;3,121299982070923;1;
21,55;28,875;3,5625;359,6875;3,121299982070923;1;
21,552;28,875;3,5625;359,6875;3,121299982070923;1;
21,554;28,875;3,5625;359,6875;3,121299982070923;1;
21,555;28,875;3,5625;359,6875;3,121299982070923;1;
21,557;28,875;3,5625;359,6875;3,121299982070923;1;
21,558;28,875;3,5625;359,6875;3,121299982070923;1;
21,56;28,875;3,5625;359,6875;3,121299982070923;1;
21,562;28,875;3,5625;359,6875;3,121299982070923;1;
21,564;28,875;3,5625;359,6875;3,121299982070923;1;
21,565;28,875;3,5625;359,6875;3,121299982070923;1;
21,567;28,875;3,5625;359,6875;3,121299982070923;1;
21,569;28,875;3,5625;359,6875;3,121299982070923;1;
21,57;28,875;3,5625;359,6875;3,121299982070923;1;
21,572;28,875;3,5625;359,6875;3,121299982070923;1;
21,574;28,875;3,5625;359,6875;3,121299982070923;1;
21,575;28,875;3,5625;359,6875;3,121299982070923;1;
21,577;28,875;3,5625;359,6875;3,121299982070923;1;
21,579;28,875;3,5625;359,6875;3,121299982070923;1;
21,581;28,875;3,5625;359,6875;3,121299982070923;1;
21,582;28,875;3,5625;359,6875;3,121299982070923;1;
21,584;28,875;3,5625;359,6875;3,121299982070923;1;
21,586;28,875;3,5625;359,6875;3,121299982070923;1;
21,587;28,875;3,5625;359,6875;3,121299982070923;1;
21,589;28,875;3,5625;359,6875;3,121299982070923;1;
21,59;28,875;3,5625;359,6875;3,121299982070923;1;
21,592;28,875;3,5625;359,6875;3,121299982070923;1;
21,593;28,875;3,5625;359,6875;3,121299982070923;1;
21,595;28,875;3,5625;359,6875;3,121299982070923;1;
21,596;28,875;3,5625;359,6875;3,121299982070923;1;
21,597;28,875;3,5625;359,6875;3,121299982070923;1;
21,599;28,875;3,5625;359,6875;3,121299982070923;1;
21,601;28,875;3,5625;359,6875;3,121299982070923;1;
21,602;28,875;3,5625;359,6875;3,121299982070923;1;
21,604;28,875;3,5625;359,6875;3,121299982070923;1;
21,605;28,875;3,5625;359,6875;3,121299982070923;1;
21,606;28,875;3,5625;359,6875;3,121299982070923;1;
21,607;28,875;3,5625;359,6875;3,121299982070923;1;
21,609;28,875;3,5625;359,6875;3,121299982070923;1;
21,611;28,875;3,5625;359,6875;3,121299982070923;1;
21,612;28,875;3,5625;359,6875;3,121299982070923;1;
21,614;28,875;3,5625;359,6875;3,121299982070923;1;
21,616;28,875;3,5625;359,6875;3,121299982070923;1;
21,618;28,875;3,5625;359,6875;3,121299982070923;1;
21,619;28,875;3,5625;359,6875;3,121299982070923;1;
21,62;28,875;3,5625;359,6875;3,121299982070923;1;
21,622;28,875;3,5625;359,6875;3,121299982070923;1;
21,623;28,875;3,5625;359,6875;3,121299982070923;1;
21,624;28,875;3,5625;359,6875;3,121299982070923;1;
21,626;28,875;3,5625;359,6875;3,121299982070923;1;
21,627;28,875;3,5625;359,6875;3,121299982070923;1;
21,629;28,875;3,5625;359,6875;3,121299982070923;1;
21,63;28,875;3,5625;359,6875;3,121299982070923;1;
21,631;28,875;3,5625;359,6875;3,121299982070923;1;
21,633;28,875;3,5625;359,6875;3,121299982070923;1;
21,634;28,875;3,5625;359,6875;3,121299982070923;1;
21,636;28,875;3,5625;359,6875;3,121299982070923;1;
21,637;28,875;3,5625;359,6875;3,121299982070923;1;
21,638;28,875;3,5625;359,6875;3,121299982070923;1;
21,64;28,875;3,5625;359,6875;3,121299982070923;1;
21,641;28,875;3,5625;359,6875;3,121299982070923;1;
21,642;28,875;3,5625;359,6875;3,121299982070923;1;
21,644;28,875;3,5625;359,6875;3,121299982070923;1;
21,645;28,875;3,5625;359,6875;3,121299982070923;1;
21,647;28,875;3,5625;359,6875;3,121299982070923;1;
21,648;28,875;3,5625;359,6875;3,121299982070923;1;
21,65;28,875;3,5625;359,6875;3,121299982070923;1;
21,651;28,875;3,5625;359,6875;3,121299982070923;1;
21,653;28,875;3,5625;359,6875;3,121299982070923;1;
21,654;28,875;3,5625;359,6875;3,121299982070923;1;
21,655;28,875;3,5625;359,6875;3,121299982070923;1;
21,657;28,875;3,5625;359,6875;3,121299982070923;1;
21,658;28,875;3,5625;359,6875;3,121299982070923;1;
21,659;28,875;3,5625;359,6875;3,121299982070923;1;
21,661;28,875;3,5625;359,6875;3,121299982070923;1;
21,663;28,875;3,5625;359,6875;3,121299982070923;1;
21,664;28,875;3,5625;359,6875;3,121299982070923;1;
21,666;28,875;3,5625;359,6875;3,121299982070923;1;
21,668;28,875;3,5625;359,6875;3,121299982070923;1;
21,669;28,875;3,5625;359,6875;3,121299982070923;1;
21,671;28,875;3,5625;359,6875;3,121299982070923;1;
21,672;28,875;3,5625;359,6875;3,121299982070923;1;
21,674;28,875;3,5625;359,6875;3,121299982070923;1;
21,675;28,875;3,5625;359,6875;3,121299982070923;1;
21,677;28,9375;3,5625;359,6875;3,121299982070923;1;
21,679;28,9375;3,5625;359,6875;3,121299982070923;1;
21,68;28,9375;3,5625;359,6875;3,121299982070923;1;
21,682;28,9375;3,5625;359,6875;3,121299982070923;1;
21,684;28,9375;3,5625;359,6875;3,121299982070923;1;
21,686;28,9375;3,5625;359,6875;3,121299982070923;1;
21,687;28,875;3,5625;359,6875;3,121299982070923;1;
21,689;28,875;3,5625;359,6875;3,121299982070923;1;
21,69;28,875;3,5625;359,6875;3,121299982070923;1;
21,692;28,875;3,5625;359,6875;3,121299982070923;1;
21,693;28,875;3,5625;359,6875;3,121299982070923;1;
21,695;28,875;3,5625;359,6875;3,121299982070923;1;
21,696;28,875;3,5625;359,6875;3,121299982070923;1;
21,698;28,9375;3,5625;359,6875;3,121299982070923;1;
21,7;28,9375;3,5625;359,6875;3,121299982070923;1;
21,701;28,9375;3,5625;359,6875;3,121299982070923;1;
21,703;28,9375;3,5625;359,6875;3,121299982070923;1;
21,705;28,9375;3,5625;359,6875;3,121299982070923;1;
21,706;28,9375;3,5625;359,6875;3,121299982070923;1;
21,708;28,9375;3,5625;359,6875;3,121299982070923;1;
21,709;28,9375;3,5625;359,6875;3,121299982070923;1;
21,711;28,9375;3,5625;359,6875;3,121299982070923;1;
21,712;28,9375;3,5625;359,6875;3,121299982070923;1;
21,714;28,9375;3,5625;359,6875;3,121299982070923;1;
21,716;28,9375;3,5625;359,6875;3,121299982070923;1;
21,718;28,9375;3,5625;359,6875;3,121299982070923;1;
21,719;28,9375;3,5625;359,6875;3,121299982070923;1;
21,721;28,9375;3,5625;359,6875;3,121299982070923;1;
21,722;28,9375;3,5625;359,6875;3,121299982070923;1;
21,723;28,9375;3,5625;359,6875;3,121299982070923;1;
21,725;28,9375;3,5625;359,6875;3,121299982070923;1;
21,726;28,9375;3,5625;359,6875;3,121299982070923;1;
21,727;28,9375;3,5625;359,6875;3,121299982070923;1;
21,728;28,9375;3,5625;359,6875;3,121299982070923;1;
21,73;28,9375;3,5625;359,6875;3,121299982070923;1;
21,731;28,9375;3,5625;359,6875;3,121299982070923;1;
21,733;28,9375;3,5625;359,6875;3,121299982070923;1;
21,735;28,9375;3,5625;359,6875;3,121299982070923;1;
21,736;28,9375;3,5625;359,6875;3,121299982070923;1;
21,737;28,9375;3,5625;359,6875;3,121299982070923;1;
21,739;28,9375;3,5625;359,6875;3,121299982070923;1;
21,74;28,9375;3,5625;359,6875;3,121299982070923;1;
21,742;28,9375;3,5625;359,6875;3,121299982070923;1;
21,743;28,9375;3,5625;359,6875;3,121299982070923;1;
21,744;28,9375;3,5625;359,6875;3,121299982070923;1;
21,745;28,9375;3,5625;359,6875;3,121299982070923;1;
21,747;28,9375;3,5625;359,6875;3,121299982070923;1;
21,748;28,9375;3,5625;359,6875;3,121299982070923;1;
21,75;28,9375;3,5625;359,6875;3,121299982070923;1;
21,752;28,9375;3,5625;359,6875;3,121299982070923;1;
21,753;28,9375;3,5625;359,6875;3,121299982070923;1;
21,755;28,9375;3,5625;359,6875;3,121299982070923;1;
21,756;28,9375;3,5625;359,6875;3,121299982070923;1;
21,757;28,9375;3,5625;359,6875;3,121299982070923;1;
21,758;28,9375;3,5625;359,6875;3,121299982070923;1;
21,76;28,9375;3,5625;359,6875;3,121299982070923;1;
21,761;28,9375;3,5625;359,6875;3,121299982070923;1;
21,763;28,9375;3,5625;359,6875;3,121299982070923;1;
21,765;28,9375;3,5625;359,6875;3,121299982070923;1;
21,766;28,9375;3,5625;359,6875;3,121299982070923;1;
21,768;28,9375;3,5625;359,6875;3,121299982070923;1;
21,77;28,9375;3,5625;359,6875;3,121299982070923;1;
21,771;28,9375;3,5625;359,6875;3,121299982070923;1;
21,772;28,9375;3,5625;359,6875;3,121299982070923;1;
21,774;28,9375;3,5625;359,6875;3,121299982070923;1;
21,775;28,9375;3,5625;359,6875;3,121299982070923;1;
21,776;28,9375;3,5625;359,6875;3,121299982070923;1;
21,778;28,9375;3,5625;359,6875;3,121299982070923;1;
21,779;28,9375;3,5625;359,6875;3,121299982070923;1;
21,781;28,9375;3,5625;359,6875;3,121299982070923;1;
21,782;28,9375;3,5625;359,6875;3,121299982070923;1;
21,784;28,9375;3,5625;359,6875;3,121299982070923;1;
21,785;28,9375;3,5625;359,6875;3,121299982070923;1;
21,787;28,9375;3,5625;359,6875;3,121299982070923;1;
21,788;28,9375;3,5625;359,6875;3,121299982070923;1;
21,79;28,9375;3,5625;359,6875;3,121299982070923;1;
21,792;28,9375;3,5625;359,6875;3,121299982070923;1;
21,793;28,9375;3,5625;359,6875;3,121299982070923;1;
21,795;28,9375;3,5625;359,6875;3,121299982070923;1;
21,796;28,9375;3,5;359,6875;3,121299982070923;1;
21,798;28,9375;3,5;359,6875;3,121299982070923;1;
21,799;28,9375;3,5;359,6875;3,121299982070923;1;
21,801;28,9375;3,5;359,6875;3,121299982070923;1;
21,803;28,9375;3,5;359,6875;3,121299982070923;1;
21,804;28,9375;3,5;359,6875;3,121299982070923;1;
21,806;28,9375;3,5;359,6875;3,121299982070923;1;
21,808;28,9375;3,5;359,6875;3,121299982070923;1;
21,809;28,9375;3,5;359,6875;3,121299982070923;1;
21,811;28,9375;3,5;359,6875;3,121299982070923;1;
21,813;28,9375;3,5;359,6875;3,121299982070923;1;
21,815;28,9375;3,5;359,6875;3,121299982070923;1;
21,816;28,9375;3,5;359,6875;3,121299982070923;1;
21,818;28,9375;3,5;359,6875;3,121299982070923;1;
21,82;28,9375;3,5;359,6875;3,121299982070923;1;
21,822;28,9375;3,5;359,6875;3,121299982070923;1;
21,823;28,9375;3,5;359,6875;3,121299982070923;1;
21,824;28,9375;3,5;359,6875;3,121299982070923;1;
21,826;28,9375;3,5;359,6875;3,121299982070923;1;
21,827;28,9375;3,5;359,6875;3,121299982070923;1;
21,829;28,9375;3,5;359,6875;3,121299982070923;1;
21,83;28,9375;3,5;359,6875;3,121299982070923;1;
21,831;28,9375;3,5;359,6875;3,121299982070923;1;
21,833;28,9375;3,5;359,6875;3,121299982070923;1;
21,835;28,9375;3,5;359,6875;3,121299982070923;1;
21,836;28,9375;3,5;359,6875;3,121299982070923;1;
21,838;28,9375;3,5;359,6875;3,121299982070923;1;
21,839;28,9375;3,5;359,6875;3,121299982070923;1;
21,84;28,9375;3,5;359,6875;3,121299982070923;1;
21,842;28,9375;3,5;359,6875;3,121299982070923;1;
21,843;28,9375;3,5;359,6875;3,121299982070923;1;
