time;copter_roll_angle;kd;ki;kp;REF_ROLL_ANGLE;SS;
221,899;16,875;12;0,000009999999747378752;5;10;1;
221,902;16,875;12;0,000009999999747378752;5;10;1;
221,905;16,875;12;0,000009999999747378752;5;10;1;
221,908;16,875;12;0,000009999999747378752;5;10;1;
221,911;16,875;12;0,000009999999747378752;5;10;1;
221,915;16,875;12;0,000009999999747378752;5;10;1;
221,918;16,875;12;0,000009999999747378752;5;10;1;
221,921;16,875;12;0,000009999999747378752;5;10;1;
221,924;16,9375;12;0,000009999999747378752;5;10;1;
221,927;16,9375;12;0,000009999999747378752;5;10;1;
221,93;16,9375;12;0,000009999999747378752;5;10;1;
221,933;16,9375;12;0,000009999999747378752;5;10;1;
221,936;16,9375;12;0,000009999999747378752;5;10;1;
221,939;16,9375;12;0,000009999999747378752;5;10;1;
221,942;16,9375;12;0,000009999999747378752;5;10;1;
221,945;16,9375;12;0,000009999999747378752;5;10;1;
221,948;16,9375;12;0,000009999999747378752;5;10;1;
221,951;16,9375;12;0,000009999999747378752;5;10;1;
221,955;16,9375;12;0,000009999999747378752;5;10;1;
221,958;16,9375;12;0,000009999999747378752;5;10;1;
221,961;16,9375;12;0,000009999999747378752;5;10;1;
221,964;16,9375;12;0,000009999999747378752;5;10;1;
221,967;16,9375;12;0,000009999999747378752;5;10;1;
221,97;16,9375;12;0,000009999999747378752;5;10;1;
221,973;16,9375;12;0,000009999999747378752;5;10;1;
221,976;16,9375;12;0,000009999999747378752;5;10;1;
221,979;16,9375;12;0,000009999999747378752;5;10;1;
221,982;16,9375;12;0,000009999999747378752;5;10;1;
221,985;16,9375;12;0,000009999999747378752;5;10;1;
221,988;16,9375;12;0,000009999999747378752;5;10;1;
221,991;16,9375;12;0,000009999999747378752;5;10;1;
221,994;16,9375;12;0,000009999999747378752;5;10;1;
221,997;16,9375;12;0,000009999999747378752;5;10;1;
222;16,9375;12;0,000009999999747378752;5;10;1;
222,003;17;12;0,000009999999747378752;5;10;1;
222,006;17;12;0,000009999999747378752;5;10;1;
222,009;17;12;0,000009999999747378752;5;10;1;
222,012;17;12;0,000009999999747378752;5;10;1;
222,016;17;12;0,000009999999747378752;5;10;1;
222,018;17;12;0,000009999999747378752;5;10;1;
222,022;17;12;0,000009999999747378752;5;10;1;
222,025;17;12;0,000009999999747378752;5;10;1;
222,028;17;12;0,000009999999747378752;5;10;1;
222,031;17;12;0,000009999999747378752;5;10;1;
222,034;17;12;0,000009999999747378752;5;10;1;
222,037;17;12;0,000009999999747378752;5;10;1;
222,04;17;12;0,000009999999747378752;5;10;1;
222,043;17;12;0,000009999999747378752;5;10;1;
222,046;17;12;0,000009999999747378752;5;10;1;
222,049;17;12;0,000009999999747378752;5;10;1;
222,052;17;12;0,000009999999747378752;5;10;1;
222,055;17;12;0,000009999999747378752;5;10;1;
222,058;17;12;0,000009999999747378752;5;10;1;
222,061;17;12;0,000009999999747378752;5;10;1;
222,064;17;12;0,000009999999747378752;5;10;1;
222,067;17;12;0,000009999999747378752;5;10;1;
222,07;17;12;0,000009999999747378752;5;10;1;
222,073;17;12;0,000009999999747378752;5;10;1;
222,076;17;12;0,000009999999747378752;5;10;1;
222,079;17;12;0,000009999999747378752;5;10;1;
222,082;17;12;0,000009999999747378752;5;10;1;
222,085;17;12;0,000009999999747378752;5;10;1;
222,088;17;12;0,000009999999747378752;5;10;1;
222,091;17;12;0,000009999999747378752;5;10;1;
222,094;17;12;0,000009999999747378752;5;10;1;
222,097;17;12;0,000009999999747378752;5;10;1;
222,1;17;12;0,000009999999747378752;5;10;1;
222,103;17;12;0,000009999999747378752;5;10;1;
222,107;17;12;0,000009999999747378752;5;10;1;
222,11;17;12;0,000009999999747378752;5;10;1;
222,113;17;12;0,000009999999747378752;5;10;1;
222,116;17;12;0,000009999999747378752;5;10;1;
222,119;17;12;0,000009999999747378752;5;10;1;
222,122;17;12;0,000009999999747378752;5;10;1;
222,125;17;12;0,000009999999747378752;5;10;1;
222,128;17;12;0,000009999999747378752;5;10;1;
222,131;17;12;0,000009999999747378752;5;10;1;
222,134;17;12;0,000009999999747378752;5;10;1;
222,137;17;12;0,000009999999747378752;5;10;1;
222,14;17;12;0,000009999999747378752;5;10;1;
222,143;17;12;0,000009999999747378752;5;10;1;
222,146;17,0625;12;0,000009999999747378752;5;10;1;
222,149;17,0625;12;0,000009999999747378752;5;10;1;
222,152;17,0625;12;0,000009999999747378752;5;10;1;
222,155;17,0625;12;0,000009999999747378752;5;10;1;
222,158;17,0625;12;0,000009999999747378752;5;10;1;
222,161;17,0625;12;0,000009999999747378752;5;10;1;
222,164;17,0625;12;0,000009999999747378752;5;10;1;
222,167;17,0625;12;0,000009999999747378752;5;10;1;
222,17;17,0625;12;0,000009999999747378752;5;10;1;
222,174;17,0625;12;0,000009999999747378752;5;10;1;
222,177;17,0625;12;0,000009999999747378752;5;10;1;
222,18;17,0625;12;0,000009999999747378752;5;10;1;
222,183;17,0625;12;0,000009999999747378752;5;10;1;
222,186;17,0625;12;0,000009999999747378752;5;10;1;
222,189;17,0625;12;0,000009999999747378752;5;10;1;
222,192;17,0625;12;0,000009999999747378752;5;10;1;
222,195;17,125;12;0,000009999999747378752;5;10;1;
222,198;17,125;12;0,000009999999747378752;5;10;1;
222,201;17,125;12;0,000009999999747378752;5;10;1;
222,204;17,125;12;0,000009999999747378752;5;10;1;
222,207;17,125;12;0,000009999999747378752;5;10;1;
222,21;17,125;12;0,000009999999747378752;5;10;1;
222,213;17,125;12;0,000009999999747378752;5;10;1;
222,216;17,125;12;0,000009999999747378752;5;10;1;
222,219;17,125;12;0,000009999999747378752;5;10;1;
222,222;17,125;12;0,000009999999747378752;5;10;1;
222,224;17,125;12;0,000009999999747378752;5;10;1;
222,227;17,125;12;0,000009999999747378752;5;10;1;
222,23;17,125;12;0,000009999999747378752;5;10;1;
222,232;17,125;12;0,000009999999747378752;5;10;1;
222,235;17,1875;12;0,000009999999747378752;5;10;1;
222,239;17,1875;12;0,000009999999747378752;5;10;1;
222,241;17,1875;12;0,000009999999747378752;5;10;1;
222,244;17,1875;12;0,000009999999747378752;5;10;1;
222,247;17,1875;12;0,000009999999747378752;5;10;1;
222,249;17,1875;12;0,000009999999747378752;5;10;1;
222,252;17,1875;12;0,000009999999747378752;5;10;1;
222,255;17,1875;12;0,000009999999747378752;5;10;1;
222,258;17,1875;12;0,000009999999747378752;5;10;1;
222,261;17,1875;12;0,000009999999747378752;5;10;1;
222,263;17,1875;12;0,000009999999747378752;5;10;1;
222,266;17,1875;12;0,000009999999747378752;5;10;1;
222,269;17,1875;12;0,000009999999747378752;5;10;1;
222,273;17,1875;12;0,000009999999747378752;5;10;1;
222,275;17,1875;12;0,000009999999747378752;5;10;1;
222,278;17,1875;12;0,000009999999747378752;5;10;1;
222,281;17,1875;12;0,000009999999747378752;5;10;1;
222,284;17,1875;12;0,000009999999747378752;5;10;1;
222,287;17,1875;12;0,000009999999747378752;5;10;1;
222,29;17,1875;12;0,000009999999747378752;5;10;1;
222,292;17,1875;12;0,000009999999747378752;5;10;1;
222,295;17,25;12;0,000009999999747378752;5;10;1;
222,298;17,25;12;0,000009999999747378752;5;10;1;
222,301;17,25;12;0,000009999999747378752;5;10;1;
222,303;17,25;12;0,000009999999747378752;5;10;1;
222,307;17,25;12;0,000009999999747378752;5;10;1;
222,31;17,25;12;0,000009999999747378752;5;10;1;
222,312;17,25;12;0,000009999999747378752;5;10;1;
222,315;17,25;12;0,000009999999747378752;5;10;1;
222,318;17,25;12;0,000009999999747378752;5;10;1;
222,32;17,25;12;0,000009999999747378752;5;10;1;
222,323;17,25;12;0,000009999999747378752;5;10;1;
222,326;17,25;12;0,000009999999747378752;5;10;1;
222,329;17,25;12;0,000009999999747378752;5;10;1;
222,331;17,25;12;0,000009999999747378752;5;10;1;
222,334;17,25;12;0,000009999999747378752;5;10;1;
222,337;17,25;12;0,000009999999747378752;5;10;1;
222,34;17,25;12;0,000009999999747378752;5;10;1;
222,343;17,25;12;0,000009999999747378752;5;10;1;
222,346;17,25;12;0,000009999999747378752;5;10;1;
222,349;17,25;12;0,000009999999747378752;5;10;1;
222,352;17,25;12;0,000009999999747378752;5;10;1;
222,355;17,25;12;0,000009999999747378752;5;10;1;
222,358;17,25;12;0,000009999999747378752;5;10;1;
222,361;17,25;12;0,000009999999747378752;5;10;1;
222,364;17,25;12;0,000009999999747378752;5;10;1;
222,367;17,25;12;0,000009999999747378752;5;10;1;
222,37;17,25;12;0,000009999999747378752;5;10;1;
222,373;17,25;12;0,000009999999747378752;5;10;1;
222,376;17,25;12;0,000009999999747378752;5;10;1;
222,378;17,25;12;0,000009999999747378752;5;10;1;
222,382;17,25;12;0,000009999999747378752;5;10;1;
222,385;17,25;12;0,000009999999747378752;5;10;1;
222,388;17,25;12;0,000009999999747378752;5;10;1;
222,391;17,25;12;0,000009999999747378752;5;10;1;
222,394;17,3125;12;0,000009999999747378752;5;10;1;
222,397;17,3125;12;0,000009999999747378752;5;10;1;
222,4;17,3125;12;0,000009999999747378752;5;10;1;
222,403;17,3125;12;0,000009999999747378752;5;10;1;
222,406;17,3125;12;0,000009999999747378752;5;10;1;
222,41;17,3125;12;0,000009999999747378752;5;10;1;
222,412;17,3125;12;0,000009999999747378752;5;10;1;
222,415;17,3125;12;0,000009999999747378752;5;10;1;
222,418;17,3125;12;0,000009999999747378752;5;10;1;
222,421;17,3125;12;0,000009999999747378752;5;10;1;
222,424;17,3125;12;0,000009999999747378752;5;10;1;
222,427;17,3125;12;0,000009999999747378752;5;10;1;
222,43;17,3125;12;0,000009999999747378752;5;10;1;
222,433;17,3125;12;0,000009999999747378752;5;10;1;
222,437;17,25;12;0,000009999999747378752;5;10;1;
222,44;17,25;12;0,000009999999747378752;5;10;1;
222,443;17,25;12;0,000009999999747378752;5;10;1;
222,446;17,25;12;0,000009999999747378752;5;10;1;
222,449;17,25;12;0,000009999999747378752;5;10;1;
222,452;17,25;12;0,000009999999747378752;5;10;1;
222,455;17,25;12;0,000009999999747378752;5;10;1;
222,458;17,25;12;0,000009999999747378752;5;10;1;
222,461;17,25;12;0,000009999999747378752;5;10;1;
222,464;17,25;12;0,000009999999747378752;5;10;1;
222,467;17,25;12;0,000009999999747378752;5;10;1;
222,47;17,25;12;0,000009999999747378752;5;10;1;
222,473;17,25;12;0,000009999999747378752;5;10;1;
222,476;17,1875;12;0,000009999999747378752;5;10;1;
222,479;17,1875;12;0,000009999999747378752;5;10;1;
222,482;17,1875;12;0,000009999999747378752;5;10;1;
222,485;17,1875;12;0,000009999999747378752;5;10;1;
222,488;17,1875;12;0,000009999999747378752;5;10;1;
222,492;17,1875;12;0,000009999999747378752;5;10;1;
222,495;17,125;12;0,000009999999747378752;5;10;1;
222,498;17,125;12;0,000009999999747378752;5;10;1;
222,501;17,125;12;0,000009999999747378752;5;10;1;
222,504;17,125;12;0,000009999999747378752;5;10;1;
222,507;17,125;12;0,000009999999747378752;5;10;1;
222,51;17,125;12;0,000009999999747378752;5;10;1;
222,513;17,125;12;0,000009999999747378752;5;10;1;
222,516;17,125;12;0,000009999999747378752;5;10;1;
222,519;17,125;12;0,000009999999747378752;5;10;1;
222,522;17,125;12;0,000009999999747378752;5;10;1;
222,525;17,0625;12;0,000009999999747378752;5;10;1;
222,528;17,0625;12;0,000009999999747378752;5;10;1;
222,531;17,0625;12;0,000009999999747378752;5;10;1;
222,534;17,0625;12;0,000009999999747378752;5;10;1;
222,537;17,0625;12;0,000009999999747378752;5;10;1;
222,54;17,0625;12;0,000009999999747378752;5;10;1;
222,543;17,0625;12;0,000009999999747378752;5;10;1;
222,546;17;12;0,000009999999747378752;5;10;1;
222,549;17;12;0,000009999999747378752;5;10;1;
222,552;17;12;0,000009999999747378752;5;10;1;
222,555;17;12;0,000009999999747378752;5;10;1;
222,558;17;12;0,000009999999747378752;5;10;1;
222,561;17;12;0,000009999999747378752;5;10;1;
222,564;17;12;0,000009999999747378752;5;10;1;
222,567;17;12;0,000009999999747378752;5;10;1;
222,57;17;12;0,000009999999747378752;5;10;1;
222,574;17;12;0,000009999999747378752;5;10;1;
222,577;17;12;0,000009999999747378752;5;10;1;
222,58;17;12;0,000009999999747378752;5;10;1;
222,583;17;12;0,000009999999747378752;5;10;1;
222,586;17;12;0,000009999999747378752;5;10;1;
222,589;17;12;0,000009999999747378752;5;10;1;
222,592;17;12;0,000009999999747378752;5;10;1;
222,595;17;12;0,000009999999747378752;5;10;1;
222,598;17;12;0,000009999999747378752;5;10;1;
222,601;17;12;0,000009999999747378752;5;10;1;
222,604;17;12;0,000009999999747378752;5;10;1;
222,607;17;12;0,000009999999747378752;5;10;1;
222,61;17;12;0,000009999999747378752;5;10;1;
222,613;17;12;0,000009999999747378752;5;10;1;
222,616;17;12;0,000009999999747378752;5;10;1;
222,619;17;12;0,000009999999747378752;5;10;1;
222,622;17;12;0,000009999999747378752;5;10;1;
222,625;17;12;0,000009999999747378752;5;10;1;
222,628;17;12;0,000009999999747378752;5;10;1;
222,631;17;12;0,000009999999747378752;5;10;1;
222,634;17;12;0,000009999999747378752;5;10;1;
222,637;17,0625;12;0,000009999999747378752;5;10;1;
222,641;17,0625;12;0,000009999999747378752;5;10;1;
222,643;17,0625;12;0,000009999999747378752;5;10;1;
222,646;17,0625;12;0,000009999999747378752;5;10;1;
222,649;17,0625;12;0,000009999999747378752;5;10;1;
222,652;17,0625;12;0,000009999999747378752;5;10;1;
222,656;17,125;12;0,000009999999747378752;5;10;1;
222,659;17,125;12;0,000009999999747378752;5;10;1;
222,661;17,125;12;0,000009999999747378752;5;10;1;
222,665;17,1875;12;0,000009999999747378752;5;10;1;
222,668;17,1875;12;0,000009999999747378752;5;10;1;
222,671;17,1875;12;0,000009999999747378752;5;10;1;
222,674;17,1875;12;0,000009999999747378752;5;10;1;
222,677;17,25;12;0,000009999999747378752;5;10;1;
222,68;17,25;12;0,000009999999747378752;5;10;1;
222,683;17,25;12;0,000009999999747378752;5;10;1;
222,686;17,3125;12;0,000009999999747378752;5;10;1;
222,69;17,3125;12;0,000009999999747378752;5;10;1;
222,692;17,3125;12;0,000009999999747378752;5;10;1;
222,695;17,375;12;0,000009999999747378752;5;10;1;
222,698;17,375;12;0,000009999999747378752;5;10;1;
222,702;17,375;12;0,000009999999747378752;5;10;1;
222,705;17,375;12;0,000009999999747378752;5;10;1;
222,708;17,4375;12;0,000009999999747378752;5;10;1;
222,711;17,4375;12;0,000009999999747378752;5;10;1;
222,714;17,5;12;0,000009999999747378752;5;10;1;
222,717;17,5;12;0,000009999999747378752;5;10;1;
222,72;17,5;12;0,000009999999747378752;5;10;1;
222,723;17,5;12;0,000009999999747378752;5;10;1;
222,726;17,5625;12;0,000009999999747378752;5;10;1;
222,729;17,5625;12;0,000009999999747378752;5;10;1;
222,732;17,5625;12;0,000009999999747378752;5;10;1;
222,735;17,5625;12;0,000009999999747378752;5;10;1;
222,738;17,625;12;0,000009999999747378752;5;10;1;
222,741;17,625;12;0,000009999999747378752;5;10;1;
222,744;17,625;12;0,000009999999747378752;5;10;1;
222,747;17,75;12;0,000009999999747378752;5;10;1;
222,75;17,75;12;0,000009999999747378752;5;10;1;
222,754;17,75;12;0,000009999999747378752;5;10;1;
222,757;17,75;12;0,000009999999747378752;5;10;1;
222,76;17,75;12;0,000009999999747378752;5;10;1;
222,763;17,75;12;0,000009999999747378752;5;10;1;
222,766;17,8125;12;0,000009999999747378752;5;10;1;
222,769;17,8125;12;0,000009999999747378752;5;10;1;
222,772;17,8125;12;0,000009999999747378752;5;10;1;
222,775;17,875;12;0,000009999999747378752;5;10;1;
222,778;17,875;12;0,000009999999747378752;5;10;1;
222,781;17,875;12;0,000009999999747378752;5;10;1;
222,784;17,875;12;0,000009999999747378752;5;10;1;
222,787;17,875;12;0,000009999999747378752;5;10;1;
222,791;17,875;12;0,000009999999747378752;5;10;1;
222,794;17,875;12;0,000009999999747378752;5;10;1;
222,797;17,875;12;0,000009999999747378752;5;10;1;
222,8;17,875;12;0,000009999999747378752;5;10;1;
222,803;17,875;12;0,000009999999747378752;5;10;1;
222,806;17,875;12;0,000009999999747378752;5;10;1;
222,81;17,875;12;0,000009999999747378752;5;10;1;
222,813;17,875;12;0,000009999999747378752;5;10;1;
222,816;17,8125;12;0,000009999999747378752;5;10;1;
222,819;17,8125;12;0,000009999999747378752;5;10;1;
222,822;17,8125;12;0,000009999999747378752;5;10;1;
222,825;17,8125;12;0,000009999999747378752;5;10;1;
222,828;17,8125;12;0,000009999999747378752;5;10;1;
222,831;17,8125;12;0,000009999999747378752;5;10;1;
222,834;17,8125;12;0,000009999999747378752;5;10;1;
222,837;17,75;12;0,000009999999747378752;5;10;1;
222,841;17,75;12;0,000009999999747378752;5;10;1;
222,844;17,75;12;0,000009999999747378752;5;10;1;
222,847;17,6875;12;0,000009999999747378752;5;10;1;
222,85;17,6875;12;0,000009999999747378752;5;10;1;
222,853;17,6875;12;0,000009999999747378752;5;10;1;
222,856;17,625;12;0,000009999999747378752;5;10;1;
222,859;17,625;12;0,000009999999747378752;5;10;1;
222,862;17,625;12;0,000009999999747378752;5;10;1;
222,865;17,5625;12;0,000009999999747378752;5;10;1;
222,868;17,5625;12;0,000009999999747378752;5;10;1;
222,871;17,5625;12;0,000009999999747378752;5;10;1;
222,874;17,5625;12;0,000009999999747378752;5;10;1;
222,877;17,5625;12;0,000009999999747378752;5;10;1;
222,881;17,5625;12;0,000009999999747378752;5;10;1;
222,884;17,5625;12;0,000009999999747378752;5;10;1;
222,887;17,5;12;0,000009999999747378752;5;10;1;
222,89;17,5;12;0,000009999999747378752;5;10;1;
222,893;17,5;12;0,000009999999747378752;5;10;1;
222,896;17,4375;12;0,000009999999747378752;5;10;1;
222,899;17,4375;12;0,000009999999747378752;5;10;1;
222,902;17,4375;12;0,000009999999747378752;5;10;1;
222,905;17,4375;12;0,000009999999747378752;5;10;1;
222,909;17,4375;12;0,000009999999747378752;5;10;1;
222,912;17,4375;12;0,000009999999747378752;5;10;1;
222,915;17,4375;12;0,000009999999747378752;5;10;1;
222,918;17,375;12;0,000009999999747378752;5;10;1;
222,921;17,375;12;0,000009999999747378752;5;10;1;
222,924;17,375;12;0,000009999999747378752;5;10;1;
222,927;17,375;12;0,000009999999747378752;5;10;1;
222,93;17,375;12;0,000009999999747378752;5;10;1;
222,933;17,375;12;0,000009999999747378752;5;10;1;
222,936;17,375;12;0,000009999999747378752;5;10;1;
222,939;17,375;12;0,000009999999747378752;5;10;1;
222,942;17,375;12;0,000009999999747378752;5;10;1;
222,945;17,375;12;0,000009999999747378752;5;10;1;
222,948;17,4375;12;0,000009999999747378752;5;10;1;
222,951;17,4375;12;0,000009999999747378752;5;10;1;
222,955;17,4375;12;0,000009999999747378752;5;10;1;
222,958;17,4375;12;0,000009999999747378752;5;10;1;
222,961;17,4375;12;0,000009999999747378752;5;10;1;
222,964;17,5;12;0,000009999999747378752;5;10;1;
222,967;17,5;12;0,000009999999747378752;5;10;1;
222,97;17,5;12;0,000009999999747378752;5;10;1;
222,973;17,5;12;0,000009999999747378752;5;10;1;
222,976;17,5;12;0,000009999999747378752;5;10;1;
222,979;17,5;12;0,000009999999747378752;5;10;1;
222,982;17,5;12;0,000009999999747378752;5;10;1;
222,985;17,5;12;0,000009999999747378752;5;10;1;
222,987;17,5;12;0,000009999999747378752;5;10;1;
222,99;17,5;12;0,000009999999747378752;5;10;1;
222,993;17,5;12;0,000009999999747378752;5;10;1;
222,996;17,5;12;0,000009999999747378752;5;10;1;
222,999;17,5;12;0,000009999999747378752;5;10;1;
223,002;17,5;12;0,000009999999747378752;5;10;1;
223,005;17,5;12;0,000009999999747378752;5;10;1;
223,008;17,5;12;0,000009999999747378752;5;10;1;
223,011;17,5;12;0,000009999999747378752;5;10;1;
223,015;17,5;12;0,000009999999747378752;5;10;1;
223,018;17,5;12;0,000009999999747378752;5;10;1;
223,021;17,5;12;0,000009999999747378752;5;10;1;
223,024;17,4375;12;0,000009999999747378752;5;10;1;
223,027;17,4375;12;0,000009999999747378752;5;10;1;
223,03;17,4375;12;0,000009999999747378752;5;10;1;
223,033;17,4375;12;0,000009999999747378752;5;10;1;
223,036;17,4375;12;0,000009999999747378752;5;10;1;
223,039;17,4375;12;0,000009999999747378752;5;10;1;
223,042;17,4375;12;0,000009999999747378752;5;10;1;
223,045;17,4375;12;0,000009999999747378752;5;10;1;
223,048;17,4375;12;0,000009999999747378752;5;10;1;
223,05;17,4375;12;0,000009999999747378752;5;10;1;
223,053;17,4375;12;0,000009999999747378752;5;10;1;
223,057;17,375;12;0,000009999999747378752;5;10;1;
223,06;17,375;12;0,000009999999747378752;5;10;1;
223,063;17,375;12;0,000009999999747378752;5;10;1;
223,066;17,375;12;0,000009999999747378752;5;10;1;
223,069;17,375;12;0,000009999999747378752;5;10;1;
223,072;17,375;12;0,000009999999747378752;5;10;1;
223,075;17,3125;12;0,000009999999747378752;5;10;1;
223,078;17,3125;12;0,000009999999747378752;5;10;1;
223,081;17,3125;12;0,000009999999747378752;5;10;1;
223,084;17,3125;12;0,000009999999747378752;5;10;1;
223,087;17,25;12;0,000009999999747378752;5;10;1;
223,09;17,25;12;0,000009999999747378752;5;10;1;
223,093;17,25;12;0,000009999999747378752;5;10;1;
223,096;17,25;12;0,000009999999747378752;5;10;1;
223,099;17,25;12;0,000009999999747378752;5;10;1;
223,102;17,25;12;0,000009999999747378752;5;10;1;
223,106;17,25;12;0,000009999999747378752;5;10;1;
223,109;17,1875;12;0,000009999999747378752;5;10;1;
223,112;17,1875;12;0,000009999999747378752;5;10;1;
223,115;17,1875;12;0,000009999999747378752;5;10;1;
223,118;17,1875;12;0,000009999999747378752;5;10;1;
223,121;17,1875;12;0,000009999999747378752;5;10;1;
223,124;17,125;12;0,000009999999747378752;5;10;1;
223,127;17,125;12;0,000009999999747378752;5;10;1;
223,13;17,125;12;0,000009999999747378752;5;10;1;
223,133;17,125;12;0,000009999999747378752;5;10;1;
223,136;17,125;12;0,000009999999747378752;5;10;1;
223,139;17,125;12;0,000009999999747378752;5;10;1;
223,142;17,125;12;0,000009999999747378752;5;10;1;
223,145;17,125;12;0,000009999999747378752;5;10;1;
223,148;17,125;12;0,000009999999747378752;5;10;1;
223,151;17,125;12;0,000009999999747378752;5;10;1;
223,155;17,125;12;0,000009999999747378752;5;10;1;
223,158;17,0625;12;0,000009999999747378752;5;10;1;
223,161;17,0625;12;0,000009999999747378752;5;10;1;
223,164;17,0625;12;0,000009999999747378752;5;10;1;
223,167;17,125;12;0,000009999999747378752;5;10;1;
223,17;17,125;12;0,000009999999747378752;5;10;1;
223,173;17,125;12;0,000009999999747378752;5;10;1;
223,177;17,125;12;0,000009999999747378752;5;10;1;
223,18;17,125;12;0,000009999999747378752;5;10;1;
223,183;17,125;12;0,000009999999747378752;5;10;1;
223,186;17,125;12;0,000009999999747378752;5;10;1;
223,189;17,125;12;0,000009999999747378752;5;10;1;
223,192;17,125;12;0,000009999999747378752;5;10;1;
223,195;17,125;12;0,000009999999747378752;5;10;1;
223,198;17,125;12;0,000009999999747378752;5;10;1;
223,202;17,125;12;0,000009999999747378752;5;10;1;
223,204;17,125;12;0,000009999999747378752;5;10;1;
223,208;17,125;12;0,000009999999747378752;5;10;1;
223,211;17,125;12;0,000009999999747378752;5;10;1;
223,214;17,125;12;0,000009999999747378752;5;10;1;
223,217;17,125;12;0,000009999999747378752;5;10;1;
223,22;17,125;12;0,000009999999747378752;5;10;1;
223,223;17,125;12;0,000009999999747378752;5;10;1;
223,226;17,125;12;0,000009999999747378752;5;10;1;
223,229;17,125;12;0,000009999999747378752;5;10;1;
223,232;17,125;12;0,000009999999747378752;5;10;1;
223,235;17,125;12;0,000009999999747378752;5;10;1;
223,238;17,125;12;0,000009999999747378752;5;10;1;
223,241;17,125;12;0,000009999999747378752;5;10;1;
223,244;17,125;12;0,000009999999747378752;5;10;1;
223,247;17,125;12;0,000009999999747378752;5;10;1;
223,25;17,125;12;0,000009999999747378752;5;10;1;
223,254;17,125;12;0,000009999999747378752;5;10;1;
223,257;17,1875;12;0,000009999999747378752;5;10;1;
223,26;17,1875;12;0,000009999999747378752;5;10;1;
223,263;17,1875;12;0,000009999999747378752;5;10;1;
223,266;17,1875;12;0,000009999999747378752;5;10;1;
223,269;17,1875;12;0,000009999999747378752;5;10;1;
223,272;17,1875;12;0,000009999999747378752;5;10;1;
223,275;17,1875;12;0,000009999999747378752;5;10;1;
223,278;17,1875;12;0,000009999999747378752;5;10;1;
223,281;17,1875;12;0,000009999999747378752;5;10;1;
223,284;17,1875;12;0,000009999999747378752;5;10;1;
223,286;17,25;12;0,000009999999747378752;5;10;1;
223,289;17,25;12;0,000009999999747378752;5;10;1;
223,292;17,25;12;0,000009999999747378752;5;10;1;
223,295;17,25;12;0,000009999999747378752;5;10;1;
223,298;17,25;12;0,000009999999747378752;5;10;1;
223,301;17,25;12;0,000009999999747378752;5;10;1;
223,304;17,25;12;0,000009999999747378752;5;10;1;
223,306;17,25;12;0,000009999999747378752;5;10;1;
223,309;17,25;12;0,000009999999747378752;5;10;1;
223,312;17,25;12;0,000009999999747378752;5;10;1;
223,315;17,25;12;0,000009999999747378752;5;10;1;
223,318;17,25;12;0,000009999999747378752;5;10;1;
223,321;17,25;12;0,000009999999747378752;5;10;1;
223,324;17,25;12;0,000009999999747378752;5;10;1;
223,327;17,25;12;0,000009999999747378752;5;10;1;
223,33;17,25;12;0,000009999999747378752;5;10;1;
223,332;17,25;12;0,000009999999747378752;5;10;1;
223,335;17,25;12;0,000009999999747378752;5;10;1;
223,338;17,25;12;0,000009999999747378752;5;10;1;
223,341;17,25;12;0,000009999999747378752;5;10;1;
223,344;17,25;12;0,000009999999747378752;5;10;1;
223,346;17,25;12;0,000009999999747378752;5;10;1;
223,349;17,25;12;0,000009999999747378752;5;10;1;
223,352;17,25;12;0,000009999999747378752;5;10;1;
223,354;17,25;12;0,000009999999747378752;5;10;1;
223,357;17,25;12;0,000009999999747378752;5;10;1;
223,36;17,25;12;0,000009999999747378752;5;10;1;
223,363;17,25;12;0,000009999999747378752;5;10;1;
223,366;17,25;12;0,000009999999747378752;5;10;1;
223,369;17,25;12;0,000009999999747378752;5;10;1;
223,372;17,25;12;0,000009999999747378752;5;10;1;
223,375;17,25;12;0,000009999999747378752;5;10;1;
223,378;17,25;12;0,000009999999747378752;5;10;1;
223,38;17,25;12;0,000009999999747378752;5;10;1;
223,383;17,25;12;0,000009999999747378752;5;10;1;
223,386;17,25;12;0,000009999999747378752;5;10;1;
223,389;17,25;12;0,000009999999747378752;5;10;1;
223,393;17,25;12;0,000009999999747378752;5;10;1;
223,396;17,25;12;0,000009999999747378752;5;10;1;
223,399;17,25;12;0,000009999999747378752;5;10;1;
223,402;17,25;12;0,000009999999747378752;5;10;1;
223,405;17,25;12;0,000009999999747378752;5;10;1;
223,408;17,1875;12;0,000009999999747378752;5;10;1;
223,411;17,1875;12;0,000009999999747378752;5;10;1;
223,414;17,1875;12;0,000009999999747378752;5;10;1;
223,417;17,1875;12;0,000009999999747378752;5;10;1;
223,42;17,1875;12;0,000009999999747378752;5;10;1;
223,423;17,1875;12;0,000009999999747378752;5;10;1;
223,426;17,1875;12;0,000009999999747378752;5;10;1;
223,429;17,1875;12;0,000009999999747378752;5;10;1;
223,432;17,1875;12;0,000009999999747378752;5;10;1;
223,436;17,1875;12;0,000009999999747378752;5;10;1;
223,439;17,125;12;0,000009999999747378752;5;10;1;
223,442;17,125;12;0,000009999999747378752;5;10;1;
223,445;17,125;12;0,000009999999747378752;5;10;1;
223,448;17,125;12;0,000009999999747378752;5;10;1;
223,451;17,125;12;0,000009999999747378752;5;10;1;
223,454;17,125;12;0,000009999999747378752;5;10;1;
