time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;speed_test;SS;
208,079;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,082;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,085;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,088;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,09;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,092;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,095;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,098;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,101;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,103;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,106;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,108;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,11;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,113;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,116;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,118;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,121;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,123;-0,9375;-31,75;358,875;3,532899856567383;300;1;
208,126;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,129;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,132;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,135;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,137;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,14;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,143;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,145;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,148;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,151;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,154;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,156;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,158;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,161;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,164;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,167;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,169;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,171;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,174;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,176;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,178;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,181;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,184;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,187;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,189;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,191;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,193;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,196;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,199;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,202;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,204;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,207;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,209;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,212;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,215;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,218;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,221;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,223;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,226;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,229;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,232;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,235;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,238;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,24;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,243;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,246;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,249;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,252;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,254;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,257;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,259;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,262;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,265;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,268;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,27;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,273;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,275;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,278;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,281;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,283;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,285;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,288;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,29;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,292;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,294;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,297;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,3;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,303;-0,9375;-31,75;358,875;3,1384499073028564;300;1;
208,306;-0,9375;-31,75;358,875;3,121299982070923;300;1;
208,308;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,31;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,313;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,316;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,318;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,321;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,323;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,326;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,328;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,331;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,333;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,336;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,338;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,341;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,343;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,345;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,348;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,351;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,354;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,357;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,359;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,362;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,365;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,368;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,37;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,373;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,376;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,379;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,382;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,385;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,388;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,391;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,393;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,396;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,399;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,402;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,405;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,408;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,41;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,413;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,416;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,418;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,42;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,423;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,425;-0,875;-31,75;358,875;3,121299982070923;300;1;
208,427;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,429;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,432;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,434;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,436;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,438;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,441;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,443;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,445;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,448;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,451;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,453;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,455;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,457;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,46;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,462;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,465;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,468;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,47;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,472;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,475;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,477;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,48;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,483;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,485;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,487;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,49;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,492;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,494;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,496;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,499;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,502;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,505;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,507;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,509;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,511;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,513;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,516;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,519;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,521;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,523;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,525;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,527;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,529;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,532;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,535;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,537;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,539;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,542;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,544;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,546;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,549;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,552;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,554;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,557;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,559;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,561;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,563;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,566;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,568;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,571;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,573;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,576;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,578;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,581;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,584;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,586;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,589;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,592;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,594;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,597;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,6;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,603;-0,875;-31,6875;358,875;3,532899856567383;300;1;
208,606;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,608;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,611;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,614;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,617;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,619;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,622;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,624;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,627;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,629;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,633;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,635;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,637;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,64;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,642;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,645;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,648;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,651;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,653;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,656;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,658;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,661;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,663;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,666;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,669;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,671;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,673;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,676;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,678;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,681;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,683;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,686;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,688;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,69;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,692;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,694;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,696;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,699;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,702;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,705;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,707;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,709;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,711;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,713;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,716;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,718;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,72;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,722;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,724;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,726;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,728;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,731;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,734;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,736;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,738;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,741;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,743;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,745;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,747;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,75;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,753;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,755;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,758;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,76;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,762;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,765;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,767;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,77;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,772;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,774;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,776;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,778;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,78;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,783;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,786;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,788;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,79;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,792;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,794;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,796;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,799;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,803;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,805;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,808;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,81;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,812;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,815;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,817;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,82;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,822;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,824;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,826;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,828;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,831;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,834;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,836;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,838;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,84;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,843;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,845;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,847;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,85;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,852;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,855;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,857;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,86;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,862;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,864;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,867;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,869;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,872;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,874;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,876;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,878;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,88;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,883;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,885;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,887;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,89;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,892;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,894;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,896;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,899;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,902;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,904;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,907;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,909;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,911;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,913;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,916;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,918;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,92;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,922;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,924;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,926;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,929;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,932;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,934;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,936;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,938;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,94;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,942;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,945;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,947;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,95;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,953;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,955;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,958;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,96;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,962;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,964;-0,875;-31,6875;358,875;3,1041500568389893;300;1;
208,967;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,969;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,971;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,974;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,976;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,978;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,98;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,983;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,985;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,988;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,99;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,992;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,994;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,996;-0,875;-31,6875;358,875;3,121299982070923;300;1;
208,999;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,001;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,004;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,006;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,008;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,011;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,013;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,016;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,018;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,02;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,023;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,025;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,027;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,029;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,031;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,034;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,037;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,04;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,042;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,045;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,047;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,051;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,053;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,056;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,059;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,061;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,064;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,067;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,07;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,072;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,075;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,077;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,08;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,083;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,086;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,088;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,091;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,093;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,096;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,099;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,102;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,105;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,108;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,11;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,112;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,115;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,118;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,121;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,123;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,126;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,129;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,132;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,135;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,137;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,139;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,142;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,144;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,146;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,149;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,152;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,155;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,157;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,159;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,162;-0,875;-31,6875;358,875;3,121299982070923;300;1;
209,164;-0,875;-31,6875;358,875;3,121299982070923;300;1;
