time,ac_x,ac_x_f,ac_y,ac_y_f,
4.168,2.2200000286102295,2.251558303833008,1.7799999713897705,1.8266204595565796,
4.178,1.840000033378601,1.9634674787521362,1.559999942779541,1.6399861574172974,
4.188,1.5499999523162842,1.6740403175354004,1.309999942779541,1.4089958667755127,
4.198,1.3200000524520874,1.4262120723724365,1.2000000476837158,1.262698769569397,
4.208,1.25,1.302863597869873,0.8700000047683716,0.9878096580505371,
4.218,1.159999966621399,1.2028590440750122,0.9200000166893005,0.940342903137207,
4.228,0.6499999761581421,0.8158577084541321,0.6700000166893005,0.751102864742279,
4.238,0.4399999976158142,0.5527573227882385,0.6000000238418579,0.6453308463096619,
4.248,0.20999999344348907,0.3128271996974945,0.3199999928474426,0.41759926080703735,
4.258,0.25999999046325684,0.2758481502532959,-0.3799999952316284,-0.1407202184200287,
4.269,0.009999999776482582,0.08975444734096527,-0.4000000059604645,-0.32221606373786926,
4.278,-0.3499999940395355,-0.21807366609573364,-0.5,-0.44666481018066406,
4.288,-0.5899999737739563,-0.4784221053123474,-0.7699999809265137,-0.6729994416236877,
4.298,-0.7699999809265137,-0.6825266480445862,-1.0399999618530273,-0.9298998117446899,
4.308,-1.0499999523162842,-0.9397580027580261,-1.2999999523162842,-1.1889699697494507,
4.318,-1.340000033378601,-1.219927430152893,-1.5800000429153442,-1.4626909494400024,
4.328,-1.7200000286102295,-1.5699782371520996,-2.0199999809265137,-1.8528072834014893,
4.338,-1.9299999475479126,-1.8219934701919556,-2.119999885559082,-2.039842128753662,
4.348,-2.190000057220459,-2.0795979499816895,-2.380000114440918,-2.2779526710510254,
4.358,-2.4100000858306885,-2.3108794689178467,-2.640000104904175,-2.531385898590088,
4.368,-2.680000066757202,-2.5692639350891113,-2.809999942779541,-2.7264158725738525,
4.378,-3.2899999618530273,-3.0737791061401367,-3.619999885559082,-3.3519246578216553,
4.388,-5.260000228881836,-4.604133605957031,-4.329999923706055,-4.036577224731445,
4.398,-5.989999771118164,-5.574240207672119,-5.559999942779541,-5.102972984313965,
4.408,-5.360000133514404,-5.424272060394287,-5.039999961853027,-5.058891773223877,
4.418,-3.5799999237060547,-4.133281707763672,-5.800000190734863,-5.577667713165283,
4.428,-4.380000114440918,-4.3059844970703125,-7.199999809265137,-6.7133002281188965,
4.438,-5.269999980926514,-4.980795383453369,-7.03000020980835,-6.934989929199219,
4.448,-0.7699999809265137,-2.033238649368286,-5.53000020980835,-5.9514970779418945,
4.458,-1,-1.309971570968628,-2.2100000381469727,-3.332449197769165,
4.468,-5.210000038146973,-4.03999137878418,-2.8399999141693115,-2.987734794616699,
4.478,-6.119999885559082,-5.495997428894043,-2.3499999046325684,-2.541320323944092,
4.488,-7.75,-7.073799133300781,-3.009999990463257,-2.869396209716797,
4.498,-5.489999771118164,-5.965139865875244,-2.4100000858306885,-2.547818899154663,
4.508,-1.6799999475479126,-2.9655420780181885,-2.4100000858306885,-2.451345682144165,
4.518,-4.139999866485596,-3.7876627445220947,-0.5,-1.0854036808013916,
4.528,-5.579999923706055,-5.042298793792725,-1.5399999618530273,-1.4036210775375366,
4.538,-7.059999942779541,-6.4546895027160645,-1.5499999523162842,-1.5060863494873047,
4.548,-6.559999942779541,-6.528407096862793,-0.49000000953674316,-0.7948259115219116,
4.558,-3.630000114440918,-4.4995222091674805,0.47999998927116394,0.09755221009254456,
4.568,-4.130000114440918,-4.240856647491455,1.350000023841858,0.9742656350135803,
4.578,-4.71999979019165,-4.576257228851318,0.38999998569488525,0.5652796626091003,
4.588,-5.869999885559082,-5.481877326965332,0.28999999165534973,0.37258389592170715,
4.598,-4.699999809265137,-4.934563159942627,1.1699999570846558,0.9307751655578613,
4.608,-3.9700000286102295,-4.259368896484375,2.4000000953674316,1.9592325687408447,
4.618,-4.820000171661377,-4.651810646057129,2.069999933242798,2.0367698669433594,
4.628,-4.789999961853027,-4.7485432624816895,1.3899999856948853,1.5840309858322144,
4.638,-4.320000171661377,-4.448563098907471,2.0299999713897705,1.8962093591690063,
4.648,-4.989999771118164,-4.827569007873535,1.7899999618530273,1.821862816810608,
4.658,-4.510000228881836,-4.605270862579346,1.25,1.4215588569641113,
4.668,-4.480000019073486,-4.517581462860107,1.7000000476837158,1.6164677143096924,
4.678,-4.480000019073486,-4.517581462860107,1.7000000476837158,1.6164677143096924,
4.688,-5.460000038146973,-5.375182151794434,1.809999942779541,1.7925820350646973,
4.698,-5.460000038146973,-5.375182151794434,1.809999942779541,1.7925820350646973,
4.708,-4.590000152587891,-4.825554847717285,1.7400000095367432,1.7557746171951294,
4.718,-4.309999942779541,-4.464666366577148,2.4600000381469727,2.248732328414917,
4.728,-4.039999961853027,-4.167399883270264,2.390000104904175,2.3476197719573975,
4.738,-4.420000076293945,-4.397265911102295,2.7100000381469727,2.6773858070373535,
4.748,-4.679999828338623,-4.595179557800293,2.8399999141693115,2.791215658187866,
4.758,-4.679999828338623,-4.595179557800293,2.8399999141693115,2.791215658187866,
4.768,-3.2100000381469727,-3.625553846359253,3.009999990463257,2.9443647861480713,
4.778,-3.5199999809265137,-3.551666021347046,3.1500000953674316,3.0883095264434814,
4.788,-3.759999990463257,-3.690849781036377,2.9700000286102295,3.0184478759765625,
4.798,-3.740000009536743,-3.725255012512207,3.0999999046325684,3.0755343437194824,
4.808,-3.740000009536743,-3.725255012512207,3.0999999046325684,3.0755343437194824,
4.818,-3.9600000381469727,-3.8895764350891113,3.0999999046325684,3.092660427093506,
4.828,-3.9800000190734863,-3.9528729915618896,3.25,3.2027981281280518,
4.838,-3.8399999141693115,-3.7997584342956543,3.359999895095825,3.196751832962036,
4.848,-3.940000057220459,-3.8979275226593018,3.5899999141693115,3.4720256328582764,
4.858,-3.940000057220459,-3.8979275226593018,3.5899999141693115,3.4720256328582764,
4.868,-2.680000066757202,-3.0453782081604004,3.440000057220459,3.4496076107025146,
4.878,-3.069999933242798,-3.0626134872436523,3.5,3.484882354736328,
4.888,-1.9900000095367432,-2.258735179901123,4.039999961853027,3.960639476776123,
4.898,-2.4100000858306885,-2.3646204471588135,4.110000133514404,4.065191745758057,
4.908,-2.4100000858306885,-2.3646204471588135,4.110000133514404,4.065191745758057,
4.918,-2.5399999618530273,-2.4873862266540527,4.300000190734863,4.229557514190674,
4.928,-2.430000066757202,-2.4472157955169678,3.869999885559082,3.9778671264648438,
4.938,-2.180000066757202,-2.1242494583129883,4.78000020980835,4.604907989501953,
4.948,-1.809999942779541,-1.904274821281433,4.159999847412109,4.2934722900390625,
4.958,-1.809999942779541,-1.904274821281433,4.159999847412109,4.2934722900390625,
4.968,-1.3600000143051147,-1.5232824087142944,4.639999866485596,4.536041736602783,
4.978,-2,-1.8569847345352173,4.489999771118164,4.503812313079834,
4.988,0.2199999988079071,-0.14122866094112396,5.360000133514404,5.282943248748779,
4.998,-0.33000001311302185,-0.27336859703063965,5.800000190734863,5.644883155822754,
5.008,-0.33000001311302185,-0.27336859703063965,5.800000190734863,5.644883155822754,
5.018,-0.36000001430511475,-0.3340105712413788,5.639999866485596,5.641464710235596,
5.028,0.2800000011920929,0.09579681605100632,4.869999885559082,5.101439476013184,
5.038,0.14000000059604645,0.08142171055078506,4.110000133514404,4.266429424285889,
5.048,-0.12999999523162842,-0.06657348573207855,3.950000047683716,4.044929027557373,
5.058,-0.12999999523162842,-0.06657348573207855,3.950000047683716,4.044929027557373,
5.068,0.14000000059604645,0.07802794873714447,5.050000190734863,4.748478889465332,
5.078,1.059999942779541,0.7654083967208862,4.71999979019165,4.728543758392334,
5.088,1.8799999952316284,1.6389867067337036,5.090000152587891,5.055368900299072,
5.099,2.6700000762939453,2.3606960773468018,5.300000190734863,5.2266106605529785,
5.108,2.6700000762939453,2.3606960773468018,5.300000190734863,5.2266106605529785,
5.118,1.3899999856948853,1.681208848953247,5.869999885559082,5.67698335647583,
5.128,1.7599999904632568,1.7363626956939697,4.599999904632568,4.923095226287842,
5.138,0.7400000095367432,0.8527726531028748,3.2100000381469727,3.4502785205841064,
5.148,2.200000047683716,1.7958317995071411,3.0899999141693115,3.1980836391448975,
5.158,2.200000047683716,1.7958317995071411,3.0899999141693115,3.1980836391448975,
5.168,2.7699999809265137,2.4777495861053467,4.980000019073486,4.445425033569336,
5.178,3.2899999618530273,3.0463247299194336,4.050000190734863,4.168627738952637,
5.188,3.009999990463257,2.971269369125366,3.4000000953674316,3.521676540374756,
5.198,3.319999933242798,3.215380907058716,3.6600000858306885,3.6185030937194824,
5.208,3.319999933242798,3.215380907058716,3.6600000858306885,3.6185030937194824,
5.218,3.4800000190734863,3.4006142616271973,3.6700000762939453,3.6545510292053223,
5.228,3.2699999809265137,3.3091843128204346,3.2100000381469727,3.34336519241333,
5.238,3.0899999141693115,3.1265265941619873,3.130000114440918,3.1282029151916504,
5.248,3.740000009536743,3.5559580326080322,3.0799999237060547,3.094460964202881,
5.258,3.740000009536743,3.5559580326080322,3.0799999237060547,3.094460964202881,
5.268,2.880000114440918,3.08278751373291,3.619999885559082,3.4623382091522217,
5.278,3.690000057220459,3.50783634185791,2.869999885559082,3.047701597213745,
5.288,4.019999980926514,3.940305233001709,2.869999885559082,2.8145930767059326,
5.298,4.019999980926514,4.276091575622559,2.869999885559082,2.4753777980804443,
5.308,4.420000076293945,4.276091575622559,2.3299999237060547,2.4753777980804443,
5.318,4.380000114440918,4.348827362060547,2.4700000286102295,2.4716134071350098,
5.328,3.890000104904175,4.027648448944092,2.930000066757202,2.7924840450286865,
5.338,4.659999847412109,4.554788589477539,2.0399999618530273,2.053123712539673,
5.348,4.659999847412109,4.62843656539917,1.2799999713897705,1.511937141418457,
5.358,4.659999847412109,4.62843656539917,1.2799999713897705,1.511937141418457,
5.368,4.269999980926514,4.377531051635742,1.7699999809265137,1.6925811767578125,
5.378,4.289999961853027,4.316259384155273,1.7000000476837158,1.6977742910385132,
5.388,4.510000228881836,4.198563575744629,1.4900000095367432,1.8586996793746948,
5.398,4.090000152587891,4.731569290161133,1.9900000095367432,1.208609938621521,
5.408,4.960000038146973,4.731569290161133,0.9300000071525574,1.208609938621521,
5.418,4.440000057220459,4.527470588684082,1.840000033378601,1.6505829095840454,
5.428,3.9800000190734863,4.1442413330078125,0.8100000023841858,1.062174916267395,
5.438,3.930000066757202,4.523281574249268,0.7900000214576721,0.8354957699775696,
5.448,4.75,4.523281574249268,0.8199999928474426,1.0346487760543823,
5.458,4.449999809265137,4.471984386444092,1.1200000047683716,1.0346487760543823,
5.468,4.320000171661377,4.36559534072876,0.27000001072883606,0.49939465522766113,
5.478,4.150000095367432,4.214678764343262,0.5299999713897705,0.5208184123039246,
5.488,4.139999866485596,4.162403583526611,0.27000001072883606,0.4045736491680145,
5.498,3.7300000190734863,3.8597211837768555,0.4300000071525574,0.4045736491680145,
5.508,3.9700000286102295,3.9369163513183594,0.12999999523162842,0.2123720943927765,
5.518,3.5,3.631074905395508,-0.14000000059604645,-0.03428836911916733,
5.528,3.940000057220459,3.847322463989258,-0.17000000178813934,-0.1292865127325058,
5.538,3.6700000762939453,3.7231967449188232,-0.14000000059604645,-0.13678595423698425,
5.548,3.759999990463257,3.7489590644836426,0.12999999523162842,0.049964211881160736,
5.558,3.549999952316284,3.6096878051757812,-0.05999999865889549,-0.027010735124349594,
5.568,3.6600000858306885,3.6449062824249268,-0.44999998807907104,-0.3231032192707062,
5.578,3.490000009536743,3.5364718437194824,-0.4000000059604645,-0.37693098187446594,
5.588,3.3499999046325684,3.4059414863586426,-0.3100000023841858,-0.3300792872905731,
5.598,3.490000009536743,3.464782476425171,-0.3499999940395355,-0.34402379393577576,
5.608,3.3399999141693115,3.377434730529785,-0.30000001192092896,-0.31320714950561523,
5.618,3.119999885559082,3.197230339050293,-0.46000000834465027,-0.4159621298313141,
5.628,3.1500000953674316,3.1641690731048584,-0.5199999809265137,-0.4887886345386505,
5.638,3.109999895095825,3.126250743865967,-0.5899999737739563,-0.5596365928649902,
5.648,3.2300000190734863,3.1988751888275146,-0.5199999809265137,-0.5318909883499146,
5.658,3.0999999046325684,3.12966251373291,-0.6499999761581421,-0.6145672798156738,
5.668,3,3.0388987064361572,-0.6899999976158142,-0.6673702001571655,
5.678,2.9100000858306885,2.948669672012329,-0.7400000095367432,-0.7182110548019409,
5.688,2.6700000762939453,2.753600835800171,-0.8199999928474426,-0.7894633412361145,
5.698,2.7300000190734863,2.7370803356170654,-0.8799999952316284,-0.8528389930725098,
5.708,2.690000057220459,2.7041242122650146,-1.0399999618530273,-0.9838517308235168,
5.718,2.5199999809265137,2.575237274169922,-1.4199999570846558,-1.2891554832458496,
5.728,2.4200000762939453,2.466571092605591,-1.4900000095367432,-1.4297466278076172,
5.738,2.3299999237060547,2.370971202850342,-1.5299999713897705,-1.4999239444732666,
5.748,2.240000009536743,2.2792913913726807,-1.590000033378601,-1.5629771947860718,
5.758,2.0999999046325684,2.15378737449646,-1.8300000429153442,-1.7498931884765625,
5.768,2.0199999809265137,2.060136318206787,-1.9600000381469727,-1.896967887878418,
5.778,1.9199999570846558,1.962040901184082,-2.109999895095825,-2.0460903644561768,
5.788,1.7599999904632568,1.8206123113632202,-2.4000000953674316,-2.2938270568847656,
5.798,1.6100000143051147,1.6731836795806885,-2.4600000381469727,-2.4101481437683105,
5.808,1.3899999856948853,1.4749550819396973,-2.5799999237060547,-2.5290443897247314,
5.818,0.9599999785423279,1.114486575126648,-2.759999990463257,-2.690713405609131,
5.828,0.8500000238418579,0.929345965385437,-2.890000104904175,-2.830214023590088,
5.838,0.7300000190734863,0.7898038029670715,-3.109999895095825,-3.026064157485962,
5.848,0.5699999928474426,0.6359411478042603,-3.2799999713897705,-3.2038192749023438,
5.858,0.46000000834465027,0.5127823352813721,-3.3299999237060547,-3.2921457290649414,
5.868,0.3499999940395355,0.3988347053527832,-3.440000057220459,-3.395643711090088,
5.878,0.18000000715255737,0.24565041065216064,-3.569999933242798,-3.517693281173706,
5.888,-0.009999999776482582,0.06669512391090393,-3.7899999618530273,-3.708307981491089,
5.898,-0.17000000178813934,-0.09899146109819412,-4,-3.912492275238037,
5.908,-0.33000001311302185,-0.2606974244117737,-4.199999809265137,-4.113747596740723,
5.918,-0.800000011920929,-0.6382092237472534,-4.960000038146973,-4.706124305725098,
5.928,-0.7599999904632568,-0.7234627604484558,-6.360000133514404,-5.863837242126465,
5.938,-1.690000057220459,-1.4000388383865356,-4.820000171661377,-5.133151054382324,
5.948,-1.6299999952316284,-1.5610116720199585,-5.179999828338623,-5.165945529937744,
5.958,-1.5,-1.5183035135269165,-6.059999942779541,-5.791783809661865,
5.968,-1.8300000429153442,-1.736491084098816,-5.579999923706055,-5.643535137176514,
5.978,-1.309999942779541,-1.4379472732543945,-6.369999885559082,-6.152060508728027,
5.988,-1.8600000143051147,-1.733384132385254,-7.110000133514404,-6.822618007659912,
5.998,-2.190000057220459,-2.0530152320861816,-6.980000019073486,-6.932785511016846,
6.008,-0.6899999976158142,-1.0989046096801758,-5.309999942779541,-5.796835422515869,
6.018,0.11999999731779099,-0.24567139148712158,-2.890000104904175,-3.7620506286621094,
6.028,-1.0499999523162842,-0.8087013959884644,-3.6500000953674316,-3.683615207672119,
6.038,-4.039999961853027,-3.070610284805298,-4.199999809265137,-4.045084476470947,
6.048,-4.349999904632568,-3.9661829471588135,-3.5899999141693115,-3.72652530670166,
6.058,-3.6700000762939453,-3.758854866027832,-3.640000104904175,-3.665957450866699,
6.068,-3.6700000762939453,-3.6966564655303955,-2.4200000762939453,-2.7937872409820557,
6.078,-2.890000104904175,-3.1319968700408936,-3.390000104904175,-3.2111361026763916,
6.088,-2.5199999809265137,-2.703598976135254,-3.569999933242798,-3.462340831756592,
6.098,-3.0999999046325684,-2.9810798168182373,-3.799999952316284,-3.698702096939087,
6.108,-2.569999933242798,-2.693324089050293,-3.4600000381469727,-3.5316107273101807,
6.118,-2.940000057220459,-2.865997314453125,-2.609999895095825,-2.8864831924438477,
6.128,-3.390000104904175,-3.2327990531921387,-2.609999895095825,-2.6929450035095215,
6.138,-4.389999866485596,-4.042839527130127,-2.7699999809265137,-2.7468836307525635,
6.148,-4.769999980926514,-4.551851749420166,-2.680000066757202,-2.7000651359558105,
6.158,-5.039999961853027,-4.893555641174316,-2.3399999141693115,-2.448019504547119,
6.168,-4.650000095367432,-4.723066806793213,-2.0199999809265137,-2.1484057903289795,
6.178,-4.090000152587891,-4.2799201011657715,-1.5,-1.6945217847824097,
6.188,-4.630000114440918,-4.5249762535095215,-1.4900000095367432,-1.551356554031372,
6.198,-4.769999980926514,-4.696492671966553,-1.7200000286102295,-1.6694070100784302,
6.208,-4.380000114440918,-4.474947929382324,-1.1299999952316284,-1.291822075843811,
6.218,-4.800000190734863,-4.702484607696533,-1.1299999952316284,-1.178546667098999,
6.228,-5.550000190734863,-5.295745372772217,-0.550000011920929,-0.7385640144348145,
6.238,-4.599999904632568,-4.808723449707031,-0.8199999928474426,-0.7955691814422607,
6.248,-5.699999809265137,-5.4326171875,-0.7599999904632568,-0.7706707715988159,
6.258,-5.539999961853027,-5.507785320281982,-0.6100000143051147,-0.6582012176513672,
6.268,-5.110000133514404,-5.229335784912109,-0.8100000023841858,-0.7644603848457336,
6.278,-4.079999923706055,-4.424800872802734,-0.30000001192092896,-0.4393381178379059,
6.288,-4.550000190734863,-4.512440204620361,-0.47999998927116394,-0.46780142188072205,
6.298,-5.349999904632568,-5.098731994628906,0.27000001072883606,0.048659563064575195,
6.308,-5.309999942779541,-5.246619701385498,-0.05000000074505806,-0.020402129739522934,
6.318,-5.190000057220459,-5.206985950469971,-0.1899999976158142,-0.13912063837051392,
6.328,-5.340000152587891,-5.300096035003662,0,-0.041736193001270294,
6.338,-4.610000133514404,-4.817028999328613,0.44999998807907104,0.3024791479110718,
6.348,-4.75,-4.770108699798584,0.5899999737739563,0.5037437677383423,
6.358,-4.769999980926514,-4.7700324058532715,1.0099999904632568,0.8581231236457825,
6.368,-4.710000038146973,-4.7280097007751465,0.8600000143051147,0.8594369292259216,
6.378,-4.760000228881836,-4.750402927398682,0.7900000214576721,0.8108310699462891,
6.388,-4.289999961853027,-4.428121089935303,1,0.9432493448257446,
6.398,-4.159999847412109,-4.240436553955078,1.2599999904632568,1.1649748086929321,
6.408,-4.619999885559082,-4.506130695343018,1.409999966621399,1.3364924192428589,
6.418,-4.449999809265137,-4.46683931350708,1.6799999475479126,1.5769476890563965,
6.428,-4.050000190734863,-4.175051689147949,1.600000023841858,1.5930843353271484,
6.438,-4.070000171661377,-4.101515293121338,2,1.8779252767562866,
6.448,-4.190000057220459,-4.163454532623291,2.4000000953674316,2.243377685546875,
6.458,-4.099999904632568,-4.1190361976623535,2.450000047683716,2.3880133628845215,
6.468,-3.9700000286102295,-4.014710903167725,2.3399999141693115,2.3544039726257324,
6.478,-3.8499999046325684,-3.8994133472442627,2.0299999713897705,2.127321243286133,
6.488,-3.7300000190734863,-3.7808239459991455,2.630000114440918,2.479196310043335,
6.498,-3.7699999809265137,-3.773247241973877,2.799999952316284,2.703758955001831,
6.508,-3.5899999141693115,-3.6449742317199707,3.0399999618530273,2.9391276836395264,
6.518,-3.4800000190734863,-3.529492139816284,2.930000066757202,2.9327383041381836,
6.528,-3.450000047683716,-3.4738476276397705,2.859999895095825,2.881821393966675,
6.538,-3.630000114440918,-3.5831542015075684,2.9600000381469727,2.9365463256835938,
6.548,-3.430000066757202,-3.4759461879730225,3.240000009536743,3.1489639282226562,
6.558,-3.2100000381469727,-3.2897837162017822,2.9700000286102295,3.0236892700195312,
6.568,-3.4100000858306885,-3.3739349842071533,2.990000009536743,3.0001068115234375,
6.578,-2.950000047683716,-3.0771806240081787,2.6700000762939453,2.7690320014953613,
6.588,-3.319999933242798,-3.2471542358398438,3.119999885559082,3.014709711074829,
6.598,-3.4700000286102295,-3.403146266937256,3.2699999809265137,3.1934127807617188,
6.608,-3.0199999809265137,-3.134943962097168,2.950000047683716,3.023023843765259,
6.618,-3.180000066757202,-3.166483163833618,2.990000009536743,2.9999072551727295,
6.628,-3.1500000953674316,-3.154944896697998,3,2.999972105026245,
6.638,-2.619999885559082,-2.7804834842681885,2.8499999046325684,2.894991636276245,
6.648,-2.700000047683716,-2.72414493560791,3.069999933242798,3.0174975395202637,
6.658,-2.859999895095825,-2.8192434310913086,3.0799999237060547,3.061249256134033,
6.668,-2.5799999237060547,-2.651772975921631,2.9200000762939453,2.962374687194824,
6.678,-2.7699999809265137,-2.734531879425049,3,2.9887123107910156,
6.688,-2.7100000381469727,-2.7173595428466797,2.809999942779541,2.8636136054992676,
6.698,-2.609999895095825,-2.6422078609466553,2.5399999618530273,2.6370840072631836,
6.708,-2.7200000286102295,-2.696662425994873,2.6700000762939453,2.660125255584717,
6.718,-2.7799999713897705,-2.7549986839294434,2.569999933242798,2.5970375537872314,
6.728,-2.609999895095825,-2.6534996032714844,2.5,2.529111385345459,
6.738,-2.4600000381469727,-2.518049955368042,2.4100000858306885,2.4457333087921143,
6.748,-2.5399999618530273,-2.5334150791168213,2.2699999809265137,2.3227200508117676,
6.758,-2.4800000190734863,-2.4960246086120605,2.1500000953674316,2.2018160820007324,
